"zone","state","lga","sector","ea","hhid","item_cd","s7other","s7x","s7q1","s7q2","s7q3","s7q4a","s7q4b","s7q4c","s7q5","s7q6","s7q7","s7q8a","s7q8b","s7q8c","trackingobs"
4,11,1101,2,154,110136,303,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,304,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,305,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,306,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,311,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,312,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,317,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,318,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,320,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,321,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,322,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,326,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,327,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110136,329,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110137,303,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110137,305,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110137,306,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,302,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,303,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,304,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,305,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,306,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,318,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110138,322,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110139,305,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110139,306,,"X",2,,,,,,1,1,200,1,,,0
4,11,1101,2,154,110140,305,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110140,306,,"X",2,,,,,,2,,,,,,0
4,11,1101,2,154,110140,318,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,301,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,306,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,312,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,319,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,320,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120001,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,317,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,323,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120002,331,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,301,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,306,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,312,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,318,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,320,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,323,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,324,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120003,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,306,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,312,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,318,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,327,"X","X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120004,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,306,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,318,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,321,,"X",2,,,,,,1,1,4500,1,,,0
5,12,1211,1,2856,120005,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120005,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,301,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,312,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,313,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,319,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,320,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,321,"X","X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,323,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,330,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120006,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,306,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,312,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,320,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,323,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120007,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,301,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,308,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,310,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,313,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,319,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,320,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,324,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120008,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,301,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,306,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,312,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120009,332,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,302,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,303,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,304,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,305,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,311,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,313,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,320,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,321,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,322,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,326,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,327,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,329,,"X",2,,,,,,2,,,,,,0
5,12,1211,1,2856,120010,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,308,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,320,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,324,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,325,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120011,332,,,2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,302,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120012,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,318,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,320,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,328,,,2,,,,,,1,1,45000,3,,,0
5,12,1202,1,2146,120013,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120013,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,302,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,313,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,319,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,323,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120014,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,302,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120015,333,,"X",2,,,,,,1,1,45000,3,,,0
5,12,1202,1,2146,120016,304,,,,,,,,,1,1,7000,1,,,0
5,12,1202,1,2146,120016,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120016,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,313,,,,,,,,,1,,43000,1,,,0
5,12,1202,1,2146,120017,320,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,324,,"X",2,,,,,,1,,18500,2,,,0
5,12,1202,1,2146,120017,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120017,328,,,,,,,,,1,,37000,3,,,0
5,12,1202,1,2146,120017,332,,,,,,,,,1,,18000,1,,,0
5,12,1202,1,2146,120018,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,307,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,323,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120018,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,313,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,318,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,320,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,323,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,324,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120019,327,,"X",2,,,,,,1,1,9000,1,,,0
5,12,1202,1,2146,120019,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,318,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,319,,"X",1,1,20000,1,2,,2,,,,,,0
5,12,1202,1,2146,120020,320,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,324,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2146,120020,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,302,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,313,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,317,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,320,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,322,,"X",2,,,,,,1,1,10000,1,,,0
5,12,1202,1,2710,120021,325,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120021,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,302,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,313,,,,,,,,,1,1,50000,2,,,0
5,12,1202,1,2710,120022,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120022,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,318,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120023,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,302,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,306,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,313,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,319,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,322,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,326,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120024,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120025,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120025,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120025,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120025,321,"2","X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120025,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120025,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,312,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,322,,,,,,,,,1,1,6000,1,,,0
5,12,1202,1,2710,120026,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120026,332,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,304,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,305,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,308,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,311,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,321,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,327,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120027,329,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120028,301,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120028,303,,"X",2,,,,,,2,,,,,,0
5,12,1202,1,2710,120028,304,,"X",2,,,,,,2,,,,,,0
