"zone","state","lga","sector","ea","hhid","indiv","s4bq1","s4bq2","s4bq3","s4bq4","s4bq4b","s4bq5","s4bq6","s4bq7","s4bq8","s4bq9","s4bq10","s4bq11","s4bq12","s4bq13","s4bq14","s4bq15","s4bq16","s4bq17","s4bq18","s4bq19","s4bq20","s4bq21","s4bq22","s4bq23","s4bq23b","s4bq24","s4bq25","s4bq25b","s4bq26a","s4bq26b","s4bq26c","s4bq26d","s4bq26e","s4bq27","s4bq28"
6,29,2920,1,1210,290151,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290151,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290153,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290155,10,1,2,1,2,,2,3.59999990463257,1,2,1,1,2,2,1,2,2,2,2,2,1,1,,1,,,1,6,,7,,,,,3,2
6,29,2920,1,1210,290156,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290157,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290157,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290157,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290157,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290157,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,1,1210,290158,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290162,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290166,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290168,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290168,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290168,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290168,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2914,1,214,290168,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290171,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290175,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290177,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290177,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290177,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290177,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290177,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290178,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290178,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300002,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300002,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300003,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300003,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300003,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300003,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300003,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300003,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300004,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300007,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300007,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300007,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300008,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300008,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300008,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300008,4,1,2,1,1,,1,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,7,"Superstitious belirv",1,2,4,7,,12,2
6,30,3009,1,764,300008,5,1,2,1,1,,1,3.20000004768372,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,7,"Superst,/Believe",1,2,4,7,,12,2
6,30,3009,1,764,300009,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300009,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300009,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3009,1,764,300010,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300011,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300011,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300011,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300012,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300012,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300012,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300013,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300013,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300013,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300013,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300013,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300014,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300014,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300015,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300016,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300016,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300016,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300016,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300017,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300017,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300017,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300017,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300018,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300021,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300022,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300022,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300022,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300022,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300022,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300022,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300023,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300024,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300024,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300024,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300025,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300025,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300026,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300026,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300027,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300029,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,300030,7,1,7,1,3,,6,99,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,1,,,,5,,1,2,7,,,1,2
6,30,3018,2,914,300030,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300031,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300032,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300033,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300034,8,1,2,2,3,,6,99,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,,3,,,7,,,,,,2
6,30,3012,2,334,300034,9,1,7,2,2,,3,99,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,,2,,,7,,,,,,2
6,30,3012,2,334,300035,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300035,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300035,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300035,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300035,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300036,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300036,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300037,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300037,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300037,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300037,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300037,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300038,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300038,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300038,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300038,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300039,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3012,2,334,300039,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300041,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300041,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300041,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300042,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300042,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300042,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300043,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300044,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300044,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300044,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300044,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300045,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300046,9,1,8,1,1,,2,99,1,2,1,1,1,2,1,1,1,2,2,2,2,1,,2,5,,3,7,,2,5,,,,,2
6,30,3014,2,120,300047,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300048,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300048,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300048,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300049,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300049,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300049,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300049,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300049,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300050,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3014,2,120,300050,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
