"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11aq1","s11aq2","tracked_obs"
5,32,3207,2,1464,320198,102,"Matches",1,20,0
5,32,3207,2,1464,320198,103,"Newspaper and magazines",1,600,0
5,32,3207,2,1464,320198,104,"Public transport (bus, rail, b",1,400,0
5,32,3207,2,1464,320199,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320199,102,"Matches",2,,0
5,32,3207,2,1464,320199,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320199,104,"Public transport (bus, rail, b",2,,0
5,32,3207,2,1464,320200,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320200,102,"Matches",1,200,0
5,32,3207,2,1464,320200,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320200,104,"Public transport (bus, rail, b",1,1200,0
5,32,3207,2,1464,320201,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320201,102,"Matches",1,100,0
5,32,3207,2,1464,320201,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320201,104,"Public transport (bus, rail, b",2,,0
5,32,3207,2,1464,320202,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320202,102,"Matches",1,20,0
5,32,3207,2,1464,320202,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320202,104,"Public transport (bus, rail, b",1,1000,0
5,32,3207,2,1464,320203,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320203,102,"Matches",1,10,0
5,32,3207,2,1464,320203,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320203,104,"Public transport (bus, rail, b",1,300,0
5,32,3207,2,1464,320204,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320204,102,"Matches",1,30,0
5,32,3207,2,1464,320204,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320204,104,"Public transport (bus, rail, b",1,3000,0
5,32,3212,2,314,320205,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320205,102,"Matches",1,20,0
5,32,3212,2,314,320205,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320205,104,"Public transport (bus, rail, b",1,400,0
5,32,3212,2,314,320206,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320206,102,"Matches",1,10,0
5,32,3212,2,314,320206,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320206,104,"Public transport (bus, rail, b",2,,0
5,32,3212,2,314,320207,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320207,102,"Matches",1,20,0
5,32,3212,2,314,320207,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320207,104,"Public transport (bus, rail, b",1,500,0
5,32,3212,2,314,320208,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320208,102,"Matches",1,100,0
5,32,3212,2,314,320208,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320208,104,"Public transport (bus, rail, b",2,,0
5,32,3212,2,314,320209,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320209,102,"Matches",1,10,0
5,32,3212,2,314,320209,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320209,104,"Public transport (bus, rail, b",2,,0
5,32,3212,2,314,320210,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320210,102,"Matches",1,10,0
5,32,3212,2,314,320210,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320210,104,"Public transport (bus, rail, b",1,500,0
3,33,3321,1,1182,330001,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330001,102,"Matches",1,5,0
3,33,3321,1,1182,330001,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330001,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330002,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330002,102,"Matches",1,10,0
3,33,3321,1,1182,330002,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330002,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330003,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330003,102,"Matches",1,10,0
3,33,3321,1,1182,330003,103,"Newspaper and magazines",1,500,0
3,33,3321,1,1182,330003,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330004,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330004,102,"Matches",1,10,0
3,33,3321,1,1182,330004,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330004,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330005,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330005,102,"Matches",1,10,0
3,33,3321,1,1182,330005,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330005,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330006,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330006,102,"Matches",1,10,0
3,33,3321,1,1182,330006,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330006,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330007,101,"Cigarettes or tobacco",1,400,0
3,33,3321,1,1182,330007,102,"Matches",1,10,0
3,33,3321,1,1182,330007,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330007,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330008,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330008,102,"Matches",1,10,0
3,33,3321,1,1182,330008,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330008,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330009,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330009,102,"Matches",1,10,0
3,33,3321,1,1182,330009,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330009,104,"Public transport (bus, rail, b",2,,0
3,33,3321,1,1182,330010,101,"Cigarettes or tobacco",2,,0
3,33,3321,1,1182,330010,102,"Matches",1,10,0
3,33,3321,1,1182,330010,103,"Newspaper and magazines",2,,0
3,33,3321,1,1182,330010,104,"Public transport (bus, rail, b",1,500,0
3,33,3311,1,702,330011,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330011,102,"Matches",1,5,0
3,33,3311,1,702,330011,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330011,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330012,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330012,102,"Matches",1,10,0
3,33,3311,1,702,330012,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330012,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330013,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330013,102,"Matches",1,10,0
3,33,3311,1,702,330013,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330013,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330014,101,"Cigarettes or tobacco",1,500,0
3,33,3311,1,702,330014,102,"Matches",1,10,0
3,33,3311,1,702,330014,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330014,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330015,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330015,102,"Matches",1,10,0
3,33,3311,1,702,330015,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330015,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330016,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330016,102,"Matches",1,10,0
3,33,3311,1,702,330016,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330016,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330017,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330017,102,"Matches",1,5,0
3,33,3311,1,702,330017,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330017,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330018,101,"Cigarettes or tobacco",1,300,0
3,33,3311,1,702,330018,102,"Matches",1,10,0
3,33,3311,1,702,330018,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330018,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330019,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330019,102,"Matches",1,10,0
3,33,3311,1,702,330019,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330019,104,"Public transport (bus, rail, b",2,,0
3,33,3311,1,702,330020,101,"Cigarettes or tobacco",2,,0
3,33,3311,1,702,330020,102,"Matches",1,5,0
3,33,3311,1,702,330020,103,"Newspaper and magazines",2,,0
3,33,3311,1,702,330020,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330021,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330021,102,"Matches",1,10,0
3,33,3310,2,476,330021,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330021,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330022,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330022,102,"Matches",1,5,0
3,33,3310,2,476,330022,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330022,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330023,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330023,102,"Matches",1,10,0
3,33,3310,2,476,330023,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330023,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330024,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330024,102,"Matches",1,10,0
3,33,3310,2,476,330024,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330024,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330025,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330025,102,"Matches",1,5,0
3,33,3310,2,476,330025,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330025,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330026,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330026,102,"Matches",1,5,0
3,33,3310,2,476,330026,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330026,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330027,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330027,102,"Matches",1,5,0
3,33,3310,2,476,330027,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330027,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330028,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330028,102,"Matches",1,10,0
3,33,3310,2,476,330028,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330028,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330029,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330029,102,"Matches",1,5,0
3,33,3310,2,476,330029,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330029,104,"Public transport (bus, rail, b",2,,0
3,33,3310,2,476,330030,101,"Cigarettes or tobacco",2,,0
3,33,3310,2,476,330030,102,"Matches",1,10,0
3,33,3310,2,476,330030,103,"Newspaper and magazines",2,,0
3,33,3310,2,476,330030,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330031,101,"Cigarettes or tobacco",1,400,0
3,33,3323,2,92,330031,102,"Matches",1,10,0
3,33,3323,2,92,330031,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330031,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330032,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330032,102,"Matches",1,10,0
3,33,3323,2,92,330032,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330032,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330033,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330033,102,"Matches",1,10,0
3,33,3323,2,92,330033,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330033,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330034,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330034,102,"Matches",1,5,0
3,33,3323,2,92,330034,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330034,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330035,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330035,102,"Matches",1,10,0
3,33,3323,2,92,330035,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330035,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330036,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330036,102,"Matches",1,5,0
3,33,3323,2,92,330036,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330036,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330037,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330037,102,"Matches",1,5,0
3,33,3323,2,92,330037,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330037,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330038,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330038,102,"Matches",1,5,0
3,33,3323,2,92,330038,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330038,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330039,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330039,102,"Matches",1,5,0
3,33,3323,2,92,330039,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330039,104,"Public transport (bus, rail, b",2,,0
3,33,3323,2,92,330040,101,"Cigarettes or tobacco",2,,0
3,33,3323,2,92,330040,102,"Matches",1,10,0
3,33,3323,2,92,330040,103,"Newspaper and magazines",2,,0
3,33,3323,2,92,330040,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330041,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330041,102,"Matches",1,10,0
3,33,3318,2,30,330041,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330041,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330042,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330042,102,"Matches",1,10,0
3,33,3318,2,30,330042,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330042,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330043,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330043,102,"Matches",1,5,0
3,33,3318,2,30,330043,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330043,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330044,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330044,102,"Matches",1,5,0
3,33,3318,2,30,330044,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330044,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330045,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330045,102,"Matches",1,5,0
3,33,3318,2,30,330045,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330045,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330046,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330046,102,"Matches",1,10,0
3,33,3318,2,30,330046,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330046,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330047,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330047,102,"Matches",1,5,0
3,33,3318,2,30,330047,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330047,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330048,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330048,102,"Matches",1,10,0
3,33,3318,2,30,330048,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330048,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330049,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330049,102,"Matches",1,5,0
3,33,3318,2,30,330049,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330049,104,"Public transport (bus, rail, b",2,,0
3,33,3318,2,30,330050,101,"Cigarettes or tobacco",2,,0
3,33,3318,2,30,330050,102,"Matches",1,10,0
3,33,3318,2,30,330050,103,"Newspaper and magazines",2,,0
3,33,3318,2,30,330050,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330051,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330051,102,"Matches",1,5,0
3,33,3313,2,930,330051,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330051,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330052,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330052,102,"Matches",1,5,0
3,33,3313,2,930,330052,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330052,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330053,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330053,102,"Matches",1,5,0
3,33,3313,2,930,330053,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330053,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330054,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330054,102,"Matches",1,5,0
3,33,3313,2,930,330054,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330054,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330055,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330055,102,"Matches",1,10,0
3,33,3313,2,930,330055,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330055,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330056,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330056,102,"Matches",1,10,0
3,33,3313,2,930,330056,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330056,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330057,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330057,102,"Matches",1,10,0
3,33,3313,2,930,330057,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330057,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330058,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330058,102,"Matches",1,5,0
3,33,3313,2,930,330058,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330058,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330059,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330059,102,"Matches",1,10,0
3,33,3313,2,930,330059,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330059,104,"Public transport (bus, rail, b",2,,0
3,33,3313,2,930,330060,101,"Cigarettes or tobacco",2,,0
3,33,3313,2,930,330060,102,"Matches",1,5,0
3,33,3313,2,930,330060,103,"Newspaper and magazines",2,,0
3,33,3313,2,930,330060,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330061,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330061,102,"Matches",1,10,0
3,33,3304,2,418,330061,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330061,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330062,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330062,102,"Matches",1,10,0
3,33,3304,2,418,330062,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330062,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330063,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330063,102,"Matches",1,10,0
3,33,3304,2,418,330063,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330063,104,"Public transport (bus, rail, b",1,500,0
3,33,3304,2,418,330064,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330064,102,"Matches",1,10,0
3,33,3304,2,418,330064,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330064,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330065,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330065,102,"Matches",1,5,0
3,33,3304,2,418,330065,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330065,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330066,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330066,102,"Matches",1,5,0
3,33,3304,2,418,330066,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330066,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330067,101,"Cigarettes or tobacco",1,400,0
3,33,3304,2,418,330067,102,"Matches",1,10,0
3,33,3304,2,418,330067,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330067,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330068,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330068,102,"Matches",1,20,0
3,33,3304,2,418,330068,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330068,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330069,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330069,102,"Matches",1,5,0
3,33,3304,2,418,330069,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330069,104,"Public transport (bus, rail, b",2,,0
3,33,3304,2,418,330070,101,"Cigarettes or tobacco",2,,0
3,33,3304,2,418,330070,102,"Matches",1,10,0
3,33,3304,2,418,330070,103,"Newspaper and magazines",2,,0
3,33,3304,2,418,330070,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330071,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330071,102,"Matches",1,10,0
3,33,3307,2,688,330071,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330071,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330072,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330072,102,"Matches",1,10,0
3,33,3307,2,688,330072,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330072,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330073,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330073,102,"Matches",1,10,0
3,33,3307,2,688,330073,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330073,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330074,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330074,102,"Matches",1,10,0
3,33,3307,2,688,330074,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330074,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330075,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330075,102,"Matches",1,10,0
3,33,3307,2,688,330075,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330075,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330076,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330076,102,"Matches",1,5,0
3,33,3307,2,688,330076,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330076,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330077,101,"Cigarettes or tobacco",2,,0
3,33,3307,2,688,330077,102,"Matches",1,10,0
3,33,3307,2,688,330077,103,"Newspaper and magazines",2,,0
3,33,3307,2,688,330077,104,"Public transport (bus, rail, b",2,,0
3,33,3307,2,688,330078,101,"Cigarettes or tobacco",2,,0
