"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11"
6,13,1303,1,626,130036,1,"A. Children 0-5 years",3,3
6,13,1303,1,626,130036,2,"B. Children 6-15 years",0,0
6,13,1303,1,626,130036,3,"C. Adults 16-65 years",2,4
6,13,1303,1,626,130036,4,"D. People over 65 years o",0,0
6,13,1303,1,626,130038,1,"A. Children 0-5 years",0,0
6,13,1303,1,626,130038,2,"B. Children 6-15 years",2,3
6,13,1303,1,626,130038,3,"C. Adults 16-65 years",0,0
6,13,1303,1,626,130038,4,"D. People over 65 years o",0,0
6,13,1303,1,626,130039,1,"A. Children 0-5 years",3,3
6,13,1303,1,626,130039,2,"B. Children 6-15 years",3,3
6,13,1303,1,626,130039,3,"C. Adults 16-65 years",0,0
6,13,1303,1,626,130039,4,"D. People over 65 years o",0,0
6,13,1305,1,0,130045,1,"A. Children 0-5 years",2,2
6,13,1305,1,0,130045,2,"B. Children 6-15 years",0,0
6,13,1305,1,0,130045,3,"C. Adults 16-65 years",0,0
6,13,1305,1,0,130045,4,"D. People over 65 years o",0,0
6,13,1305,1,1232,130050,1,"A. Children 0-5 years",2,4
6,13,1305,1,1232,130050,2,"B. Children 6-15 years",1,2
6,13,1305,1,1232,130050,3,"C. Adults 16-65 years",0,0
6,13,1305,1,1232,130050,4,"D. People over 65 years o",0,0
6,13,1309,2,0,130053,1,"A. Children 0-5 years",3,3
6,13,1309,2,0,130053,2,"B. Children 6-15 years",0,0
6,13,1309,2,0,130053,3,"C. Adults 16-65 years",0,0
6,13,1309,2,0,130053,4,"D. People over 65 years o",0,0
6,13,1305,2,10,130070,1,"A. Children 0-5 years",3,3
6,13,1305,2,10,130070,2,"B. Children 6-15 years",0,0
6,13,1305,2,10,130070,3,"C. Adults 16-65 years",0,0
6,13,1305,2,10,130070,4,"D. People over 65 years o",0,0
6,13,1301,1,0,130072,1,"A. Children 0-5 years",2,2
6,13,1301,1,0,130072,2,"B. Children 6-15 years",2,2
6,13,1301,1,0,130072,3,"C. Adults 16-65 years",0,0
6,13,1301,1,0,130072,4,"D. People over 65 years o",0,0
6,13,1301,1,1206,130077,1,"A. Children 0-5 years",0,0
6,13,1301,1,1206,130077,2,"B. Children 6-15 years",0,0
6,13,1301,1,1206,130077,3,"C. Adults 16-65 years",5,2
6,13,1301,1,1206,130077,4,"D. People over 65 years o",0,0
4,14,1401,2,1116,140004,1,"A. Children 0-5 years",1,2
4,14,1401,2,1116,140004,2,"B. Children 6-15 years",1,2
4,14,1401,2,1116,140004,3,"C. Adults 16-65 years",2,1
4,14,1401,2,1116,140004,4,"D. People over 65 years o",0,0
4,14,1407,2,68,140011,1,"A. Children 0-5 years",0,0
4,14,1407,2,68,140011,2,"B. Children 6-15 years",2,1
4,14,1407,2,68,140011,3,"C. Adults 16-65 years",1,1
4,14,1407,2,68,140011,4,"D. People over 65 years o",0,0
4,14,1407,2,68,140012,1,"A. Children 0-5 years",1,1
4,14,1407,2,68,140012,2,"B. Children 6-15 years",2,2
4,14,1407,2,68,140012,3,"C. Adults 16-65 years",0,0
4,14,1407,2,68,140012,4,"D. People over 65 years o",0,0
4,14,1408,2,1996,140021,1,"A. Children 0-5 years",0,0
4,14,1408,2,1996,140021,2,"B. Children 6-15 years",2,1
4,14,1408,2,1996,140021,3,"C. Adults 16-65 years",0,0
4,14,1408,2,1996,140021,4,"D. People over 65 years o",0,0
4,14,1408,2,1996,140025,1,"A. Children 0-5 years",2,1
4,14,1408,2,1996,140025,2,"B. Children 6-15 years",0,0
4,14,1408,2,1996,140025,3,"C. Adults 16-65 years",2,1
4,14,1408,2,1996,140025,4,"D. People over 65 years o",0,0
4,14,1413,1,2578,140034,1,"A. Children 0-5 years",1,1
4,14,1413,1,2578,140034,2,"B. Children 6-15 years",1,2
4,14,1413,1,2578,140034,3,"C. Adults 16-65 years",0,0
4,14,1413,1,2578,140034,4,"D. People over 65 years o",0,0
4,14,1415,2,952,140041,1,"A. Children 0-5 years",1,1
4,14,1415,2,952,140041,2,"B. Children 6-15 years",2,1
4,14,1415,2,952,140041,3,"C. Adults 16-65 years",2,2
4,14,1415,2,952,140041,4,"D. People over 65 years o",0,0
4,14,1415,2,952,140042,1,"A. Children 0-5 years",3,1
4,14,1415,2,952,140042,2,"B. Children 6-15 years",0,0
4,14,1415,2,952,140042,3,"C. Adults 16-65 years",0,0
4,14,1415,2,952,140042,4,"D. People over 65 years o",0,0
4,14,1415,2,952,140043,1,"A. Children 0-5 years",2,2
4,14,1415,2,952,140043,2,"B. Children 6-15 years",2,1
4,14,1415,2,952,140043,3,"C. Adults 16-65 years",0,0
4,14,1415,2,952,140043,4,"D. People over 65 years o",0,0
6,24,2418,1,0,140052,1,"A. Children 0-5 years",0,0
6,24,2418,1,0,140052,2,"B. Children 6-15 years",3,2
6,24,2418,1,0,140052,3,"C. Adults 16-65 years",0,0
6,24,2418,1,0,140052,4,"D. People over 65 years o",0,0
4,14,1406,2,694,140063,1,"A. Children 0-5 years",0,0
4,14,1406,2,694,140063,2,"B. Children 6-15 years",2,2
4,14,1406,2,694,140063,3,"C. Adults 16-65 years",0,0
4,14,1406,2,694,140063,4,"D. People over 65 years o",0,0
4,14,1406,2,694,140065,1,"A. Children 0-5 years",1,1
4,14,1406,2,694,140065,2,"B. Children 6-15 years",2,1
4,14,1406,2,694,140065,3,"C. Adults 16-65 years",1,1
4,14,1406,2,694,140065,4,"D. People over 65 years o",0,0
4,14,1413,2,670,140072,1,"A. Children 0-5 years",0,0
4,14,1413,2,670,140072,2,"B. Children 6-15 years",1,1
4,14,1413,2,670,140072,3,"C. Adults 16-65 years",0,0
4,14,1413,2,670,140072,4,"D. People over 65 years o",0,0
4,14,1410,2,236,140082,1,"A. Children 0-5 years",1,2
4,14,1410,2,236,140082,2,"B. Children 6-15 years",1,1
4,14,1410,2,236,140082,3,"C. Adults 16-65 years",2,1
4,14,1410,2,236,140082,4,"D. People over 65 years o",0,0
1,26,2623,1,0,140088,1,"A. Children 0-5 years",0,0
1,26,2623,1,0,140088,2,"B. Children 6-15 years",2,3
1,26,2623,1,0,140088,3,"C. Adults 16-65 years",1,1
1,26,2623,1,0,140088,4,"D. People over 65 years o",0,0
4,14,1404,1,96,140092,1,"A. Children 0-5 years",1,0
4,14,1404,1,96,140092,2,"B. Children 6-15 years",2,1
4,14,1404,1,96,140092,3,"C. Adults 16-65 years",2,2
4,14,1404,1,96,140092,4,"D. People over 65 years o",0,0
4,14,1408,2,968,140102,1,"A. Children 0-5 years",1,1
4,14,1408,2,968,140102,2,"B. Children 6-15 years",2,2
4,14,1408,2,968,140102,3,"C. Adults 16-65 years",0,0
4,14,1408,2,968,140102,4,"D. People over 65 years o",0,0
4,14,1408,2,968,140105,1,"A. Children 0-5 years",0,0
4,14,1408,2,968,140105,2,"B. Children 6-15 years",0,0
4,14,1408,2,968,140105,3,"C. Adults 16-65 years",1,1
4,14,1408,2,968,140105,4,"D. People over 65 years o",0,0
4,14,1408,2,968,140109,1,"A. Children 0-5 years",1,1
4,14,1408,2,968,140109,2,"B. Children 6-15 years",1,1
4,14,1408,2,968,140109,3,"C. Adults 16-65 years",1,1
4,14,1408,2,968,140109,4,"D. People over 65 years o",0,0
4,14,1411,2,1066,140113,1,"A. Children 0-5 years",2,1
4,14,1411,2,1066,140113,2,"B. Children 6-15 years",0,0
4,14,1411,2,1066,140113,3,"C. Adults 16-65 years",0,0
4,14,1411,2,1066,140113,4,"D. People over 65 years o",0,0
4,14,1416,2,2314,140123,1,"A. Children 0-5 years",0,0
4,14,1416,2,2314,140123,2,"B. Children 6-15 years",0,0
4,14,1416,2,2314,140123,3,"C. Adults 16-65 years",1,2
4,14,1416,2,2314,140123,4,"D. People over 65 years o",0,0
4,14,1415,2,156,140131,1,"A. Children 0-5 years",2,2
4,14,1415,2,156,140131,2,"B. Children 6-15 years",0,0
4,14,1415,2,156,140131,3,"C. Adults 16-65 years",0,0
4,14,1415,2,156,140131,4,"D. People over 65 years o",0,0
4,14,1415,2,156,140136,1,"A. Children 0-5 years",2,2
4,14,1415,2,156,140136,2,"B. Children 6-15 years",0,0
4,14,1415,2,156,140136,3,"C. Adults 16-65 years",0,0
4,14,1415,2,156,140136,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150001,1,"A. Children 0-5 years",6,6
2,15,1506,1,398,150001,2,"B. Children 6-15 years",3,3
2,15,1506,1,398,150001,3,"C. Adults 16-65 years",0,0
2,15,1506,1,398,150001,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150002,1,"A. Children 0-5 years",4,4
2,15,1506,1,398,150002,2,"B. Children 6-15 years",3,9
2,15,1506,1,398,150002,3,"C. Adults 16-65 years",0,0
2,15,1506,1,398,150002,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150003,1,"A. Children 0-5 years",0,0
2,15,1506,1,398,150003,2,"B. Children 6-15 years",4,13
2,15,1506,1,398,150003,3,"C. Adults 16-65 years",2,5
2,15,1506,1,398,150003,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150004,1,"A. Children 0-5 years",3,4
2,15,1506,1,398,150004,2,"B. Children 6-15 years",5,3
2,15,1506,1,398,150004,3,"C. Adults 16-65 years",1,1
2,15,1506,1,398,150004,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150005,1,"A. Children 0-5 years",3,5
2,15,1506,1,398,150005,2,"B. Children 6-15 years",2,3
2,15,1506,1,398,150005,3,"C. Adults 16-65 years",2,2
2,15,1506,1,398,150005,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150007,1,"A. Children 0-5 years",1,3
2,15,1506,1,398,150007,2,"B. Children 6-15 years",7,21
2,15,1506,1,398,150007,3,"C. Adults 16-65 years",7,42
2,15,1506,1,398,150007,4,"D. People over 65 years o",0,0
2,15,1506,1,398,150008,1,"A. Children 0-5 years",7,21
2,15,1506,1,398,150008,2,"B. Children 6-15 years",7,21
2,15,1506,1,398,150008,3,"C. Adults 16-65 years",7,21
2,15,1506,1,398,150008,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150011,1,"A. Children 0-5 years",4,4
2,15,1508,2,1682,150011,2,"B. Children 6-15 years",3,3
2,15,1508,2,1682,150011,3,"C. Adults 16-65 years",0,0
2,15,1508,2,1682,150011,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150012,1,"A. Children 0-5 years",4,8
2,15,1508,2,1682,150012,2,"B. Children 6-15 years",3,6
2,15,1508,2,1682,150012,3,"C. Adults 16-65 years",0,0
2,15,1508,2,1682,150012,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150013,1,"A. Children 0-5 years",2,6
2,15,1508,2,1682,150013,2,"B. Children 6-15 years",6,10
2,15,1508,2,1682,150013,3,"C. Adults 16-65 years",5,8
2,15,1508,2,1682,150013,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150014,1,"A. Children 0-5 years",2,4
2,15,1508,2,1682,150014,2,"B. Children 6-15 years",6,12
2,15,1508,2,1682,150014,3,"C. Adults 16-65 years",0,0
2,15,1508,2,1682,150014,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150016,1,"A. Children 0-5 years",4,4
2,15,1508,2,1682,150016,2,"B. Children 6-15 years",2,2
2,15,1508,2,1682,150016,3,"C. Adults 16-65 years",0,0
2,15,1508,2,1682,150016,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150019,1,"A. Children 0-5 years",5,4
2,15,1508,2,1682,150019,2,"B. Children 6-15 years",3,2
2,15,1508,2,1682,150019,3,"C. Adults 16-65 years",0,0
2,15,1508,2,1682,150019,4,"D. People over 65 years o",0,0
2,15,1508,2,1682,150020,1,"A. Children 0-5 years",3,7
2,15,1508,2,1682,150020,2,"B. Children 6-15 years",4,10
2,15,1508,2,1682,150020,3,"C. Adults 16-65 years",4,12
2,15,1508,2,1682,150020,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150021,1,"A. Children 0-5 years",2,4
2,15,1511,2,1938,150021,2,"B. Children 6-15 years",1,3
2,15,1511,2,1938,150021,3,"C. Adults 16-65 years",2,6
2,15,1511,2,1938,150021,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150022,1,"A. Children 0-5 years",0,0
2,15,1511,2,1938,150022,2,"B. Children 6-15 years",7,13
2,15,1511,2,1938,150022,3,"C. Adults 16-65 years",5,9
2,15,1511,2,1938,150022,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150023,1,"A. Children 0-5 years",7,7
2,15,1511,2,1938,150023,2,"B. Children 6-15 years",7,6
2,15,1511,2,1938,150023,3,"C. Adults 16-65 years",0,0
2,15,1511,2,1938,150023,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150024,1,"A. Children 0-5 years",2,6
2,15,1511,2,1938,150024,2,"B. Children 6-15 years",3,8
2,15,1511,2,1938,150024,3,"C. Adults 16-65 years",2,4
2,15,1511,2,1938,150024,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150025,1,"A. Children 0-5 years",5,5
2,15,1511,2,1938,150025,2,"B. Children 6-15 years",0,0
2,15,1511,2,1938,150025,3,"C. Adults 16-65 years",0,0
2,15,1511,2,1938,150025,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150027,1,"A. Children 0-5 years",2,6
2,15,1511,2,1938,150027,2,"B. Children 6-15 years",4,12
2,15,1511,2,1938,150027,3,"C. Adults 16-65 years",5,14
2,15,1511,2,1938,150027,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150028,1,"A. Children 0-5 years",3,3
2,15,1511,2,1938,150028,2,"B. Children 6-15 years",0,0
2,15,1511,2,1938,150028,3,"C. Adults 16-65 years",0,0
2,15,1511,2,1938,150028,4,"D. People over 65 years o",0,0
2,15,1511,2,1938,150030,1,"A. Children 0-5 years",3,6
2,15,1511,2,1938,150030,2,"B. Children 6-15 years",5,10
2,15,1511,2,1938,150030,3,"C. Adults 16-65 years",2,4
2,15,1511,2,1938,150030,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150032,1,"A. Children 0-5 years",2,4
2,15,1502,2,590,150032,2,"B. Children 6-15 years",3,6
2,15,1502,2,590,150032,3,"C. Adults 16-65 years",0,0
2,15,1502,2,590,150032,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150033,1,"A. Children 0-5 years",3,3
2,15,1502,2,590,150033,2,"B. Children 6-15 years",4,4
2,15,1502,2,590,150033,3,"C. Adults 16-65 years",0,0
2,15,1502,2,590,150033,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150034,1,"A. Children 0-5 years",0,0
2,15,1502,2,590,150034,2,"B. Children 6-15 years",4,8
2,15,1502,2,590,150034,3,"C. Adults 16-65 years",0,0
2,15,1502,2,590,150034,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150035,1,"A. Children 0-5 years",4,4
2,15,1502,2,590,150035,2,"B. Children 6-15 years",2,2
2,15,1502,2,590,150035,3,"C. Adults 16-65 years",0,0
2,15,1502,2,590,150035,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150036,1,"A. Children 0-5 years",2,6
2,15,1502,2,590,150036,2,"B. Children 6-15 years",3,8
2,15,1502,2,590,150036,3,"C. Adults 16-65 years",0,0
2,15,1502,2,590,150036,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150037,1,"A. Children 0-5 years",5,5
2,15,1502,2,590,150037,2,"B. Children 6-15 years",4,4
2,15,1502,2,590,150037,3,"C. Adults 16-65 years",1,1
2,15,1502,2,590,150037,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150038,1,"A. Children 0-5 years",3,12
2,15,1502,2,590,150038,2,"B. Children 6-15 years",3,12
2,15,1502,2,590,150038,3,"C. Adults 16-65 years",0,0
2,15,1502,2,590,150038,4,"D. People over 65 years o",0,0
2,15,1502,2,590,150039,1,"A. Children 0-5 years",0,0
2,15,1502,2,590,150039,2,"B. Children 6-15 years",2,4
2,15,1502,2,590,150039,3,"C. Adults 16-65 years",2,5
2,15,1502,2,590,150039,4,"D. People over 65 years o",0,0
2,15,1510,2,616,150041,1,"A. Children 0-5 years",7,7
2,15,1510,2,616,150041,2,"B. Children 6-15 years",6,6
2,15,1510,2,616,150041,3,"C. Adults 16-65 years",3,3
2,15,1510,2,616,150041,4,"D. People over 65 years o",1,1
2,15,1510,2,616,150043,1,"A. Children 0-5 years",3,9
2,15,1510,2,616,150043,2,"B. Children 6-15 years",3,9
2,15,1510,2,616,150043,3,"C. Adults 16-65 years",0,0
2,15,1510,2,616,150043,4,"D. People over 65 years o",0,0
2,15,1510,2,616,150044,1,"A. Children 0-5 years",3,6
2,15,1510,2,616,150044,2,"B. Children 6-15 years",2,4
2,15,1510,2,616,150044,3,"C. Adults 16-65 years",0,0
2,15,1510,2,616,150044,4,"D. People over 65 years o",0,0
2,15,1510,2,616,150045,1,"A. Children 0-5 years",3,3
2,15,1510,2,616,150045,2,"B. Children 6-15 years",1,1
2,15,1510,2,616,150045,3,"C. Adults 16-65 years",2,2
2,15,1510,2,616,150045,4,"D. People over 65 years o",0,0
2,15,1510,2,616,150046,1,"A. Children 0-5 years",0,0
2,15,1510,2,616,150046,2,"B. Children 6-15 years",1,8
2,15,1510,2,616,150046,3,"C. Adults 16-65 years",1,4
2,15,1510,2,616,150046,4,"D. People over 65 years o",0,0
2,15,1510,2,616,150047,1,"A. Children 0-5 years",3,6
2,15,1510,2,616,150047,2,"B. Children 6-15 years",4,10
2,15,1510,2,616,150047,3,"C. Adults 16-65 years",0,0
2,15,1510,2,616,150047,4,"D. People over 65 years o",0,0
2,15,1510,2,616,150048,1,"A. Children 0-5 years",5,5
2,15,1510,2,616,150048,2,"B. Children 6-15 years",3,3
2,15,1510,2,616,150048,3,"C. Adults 16-65 years",1,1
2,15,1510,2,616,150048,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150051,1,"A. Children 0-5 years",2,6
2,15,1507,2,458,150051,2,"B. Children 6-15 years",4,12
2,15,1507,2,458,150051,3,"C. Adults 16-65 years",0,0
2,15,1507,2,458,150051,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150052,1,"A. Children 0-5 years",0,0
2,15,1507,2,458,150052,2,"B. Children 6-15 years",0,0
2,15,1507,2,458,150052,3,"C. Adults 16-65 years",2,6
2,15,1507,2,458,150052,4,"D. People over 65 years o",1,7
2,15,1507,2,458,150053,1,"A. Children 0-5 years",6,6
2,15,1507,2,458,150053,2,"B. Children 6-15 years",6,6
2,15,1507,2,458,150053,3,"C. Adults 16-65 years",0,0
2,15,1507,2,458,150053,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150054,1,"A. Children 0-5 years",3,9
2,15,1507,2,458,150054,2,"B. Children 6-15 years",4,12
2,15,1507,2,458,150054,3,"C. Adults 16-65 years",0,0
2,15,1507,2,458,150054,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150055,1,"A. Children 0-5 years",7,7
2,15,1507,2,458,150055,2,"B. Children 6-15 years",5,5
2,15,1507,2,458,150055,3,"C. Adults 16-65 years",3,3
2,15,1507,2,458,150055,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150056,1,"A. Children 0-5 years",0,0
2,15,1507,2,458,150056,2,"B. Children 6-15 years",0,0
2,15,1507,2,458,150056,3,"C. Adults 16-65 years",2,14
2,15,1507,2,458,150056,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150057,1,"A. Children 0-5 years",7,7
2,15,1507,2,458,150057,2,"B. Children 6-15 years",5,5
2,15,1507,2,458,150057,3,"C. Adults 16-65 years",0,0
2,15,1507,2,458,150057,4,"D. People over 65 years o",0,0
2,15,1507,2,458,150060,1,"A. Children 0-5 years",7,7
2,15,1507,2,458,150060,2,"B. Children 6-15 years",6,6
2,15,1507,2,458,150060,3,"C. Adults 16-65 years",3,3
2,15,1507,2,458,150060,4,"D. People over 65 years o",0,0
2,15,1503,2,634,150063,1,"A. Children 0-5 years",2,6
2,15,1503,2,634,150063,2,"B. Children 6-15 years",1,3
2,15,1503,2,634,150063,3,"C. Adults 16-65 years",0,0
2,15,1503,2,634,150063,4,"D. People over 65 years o",0,0
2,15,1503,2,634,150064,1,"A. Children 0-5 years",4,10
2,15,1503,2,634,150064,2,"B. Children 6-15 years",4,12
2,15,1503,2,634,150064,3,"C. Adults 16-65 years",0,0
2,15,1503,2,634,150064,4,"D. People over 65 years o",0,0
2,15,1503,2,634,150066,1,"A. Children 0-5 years",4,4
2,15,1503,2,634,150066,2,"B. Children 6-15 years",3,3
2,15,1503,2,634,150066,3,"C. Adults 16-65 years",1,1
2,15,1503,2,634,150066,4,"D. People over 65 years o",0,0
2,15,1503,2,634,150067,1,"A. Children 0-5 years",2,5
2,15,1503,2,634,150067,2,"B. Children 6-15 years",0,0
2,15,1503,2,634,150067,3,"C. Adults 16-65 years",0,0
2,15,1503,2,634,150067,4,"D. People over 65 years o",0,0
2,15,1503,2,634,150068,1,"A. Children 0-5 years",7,7
2,15,1503,2,634,150068,2,"B. Children 6-15 years",7,7
2,15,1503,2,634,150068,3,"C. Adults 16-65 years",2,2
2,15,1503,2,634,150068,4,"D. People over 65 years o",0,0
2,15,1501,2,0,150072,1,"A. Children 0-5 years",6,6
2,15,1501,2,0,150072,2,"B. Children 6-15 years",0,0
2,15,1501,2,0,150072,3,"C. Adults 16-65 years",0,0
2,15,1501,2,0,150072,4,"D. People over 65 years o",1,1
2,15,1506,1,148,150075,1,"A. Children 0-5 years",2,6
2,15,1506,1,148,150075,2,"B. Children 6-15 years",0,0
2,15,1506,1,148,150075,3,"C. Adults 16-65 years",0,0
2,15,1506,1,148,150075,4,"D. People over 65 years o",0,0
2,15,1506,1,148,150076,1,"A. Children 0-5 years",5,5
2,15,1506,1,148,150076,2,"B. Children 6-15 years",2,2
2,15,1506,1,148,150076,3,"C. Adults 16-65 years",0,0
2,15,1506,1,148,150076,4,"D. People over 65 years o",0,0
2,15,1506,1,148,150078,1,"A. Children 0-5 years",0,0
2,15,1506,1,148,150078,2,"B. Children 6-15 years",0,0
2,15,1506,1,148,150078,3,"C. Adults 16-65 years",2,2
2,15,1506,1,148,150078,4,"D. People over 65 years o",0,0
2,15,1506,1,148,150080,1,"A. Children 0-5 years",0,0
2,15,1506,1,148,150080,2,"B. Children 6-15 years",4,8
2,15,1506,1,148,150080,3,"C. Adults 16-65 years",2,28
2,15,1506,1,148,150080,4,"D. People over 65 years o",0,0
4,16,1626,2,1546,160001,1,"A. Children 0-5 years",3,2
4,16,1626,2,1546,160001,2,"B. Children 6-15 years",0,0
4,16,1626,2,1546,160001,3,"C. Adults 16-65 years",0,0
4,16,1626,2,1546,160001,4,"D. People over 65 years o",3,2
4,16,1626,2,1546,160004,1,"A. Children 0-5 years",2,2
4,16,1626,2,1546,160004,2,"B. Children 6-15 years",2,1
4,16,1626,2,1546,160004,3,"C. Adults 16-65 years",0,0
4,16,1626,2,1546,160004,4,"D. People over 65 years o",0,0
4,16,1626,2,1546,160005,1,"A. Children 0-5 years",1,1
4,16,1626,2,1546,160005,2,"B. Children 6-15 years",1,2
4,16,1626,2,1546,160005,3,"C. Adults 16-65 years",1,3
4,16,1626,2,1546,160005,4,"D. People over 65 years o",5,10
4,16,1626,2,1546,160006,1,"A. Children 0-5 years",0,0
4,16,1626,2,1546,160006,2,"B. Children 6-15 years",0,0
4,16,1626,2,1546,160006,3,"C. Adults 16-65 years",2,2
4,16,1626,2,1546,160006,4,"D. People over 65 years o",1,1
4,16,1626,2,1546,160007,1,"A. Children 0-5 years",3,9
4,16,1626,2,1546,160007,2,"B. Children 6-15 years",0,0
4,16,1626,2,1546,160007,3,"C. Adults 16-65 years",0,0
4,16,1626,2,1546,160007,4,"D. People over 65 years o",0,0
4,16,1610,2,1006,160011,1,"A. Children 0-5 years",0,0
4,16,1610,2,1006,160011,2,"B. Children 6-15 years",0,0
4,16,1610,2,1006,160011,3,"C. Adults 16-65 years",2,2
4,16,1610,2,1006,160011,4,"D. People over 65 years o",0,0
4,16,1624,1,0,160014,1,"A. Children 0-5 years",2,2
4,16,1624,1,0,160014,2,"B. Children 6-15 years",1,1
4,16,1624,1,0,160014,3,"C. Adults 16-65 years",1,1
4,16,1624,1,0,160014,4,"D. People over 65 years o",0,0
4,16,1622,2,18,160022,1,"A. Children 0-5 years",1,2
4,16,1622,2,18,160022,2,"B. Children 6-15 years",2,2
4,16,1622,2,18,160022,3,"C. Adults 16-65 years",0,0
4,16,1622,2,18,160022,4,"D. People over 65 years o",0,0
4,16,1624,1,136,160024,1,"A. Children 0-5 years",1,1
