"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11dq7","s11dq8"
5,9,913,2,2266,90127,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,9,913,2,2266,90127,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,9,913,2,2266,90127,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,9,913,2,2266,90127,504,"MOSQUITO NET",2,
5,9,913,2,2266,90127,505,"MATTRESS",2,
5,9,913,2,2266,90127,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,9,913,2,2266,90127,507,"FILM, FILM PROCESSING, CAMERA",2,
5,9,913,2,2266,90127,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,9,913,2,2266,90127,509,"COUNCIL RATES",2,
5,9,913,2,2266,90127,510,"HEALTH INSURANCE",2,
5,9,913,2,2266,90127,511,"AUTO INSURANCE",2,
5,9,913,2,2266,90127,512,"HOME INSURANCE",2,
5,9,913,2,2266,90127,513,"LIFE INSURANCE",2,
5,9,913,2,2266,90127,514,"FINES OR LEGAL FEES",2,
5,9,913,2,2266,90127,515,"DOWRY COSTS",2,
5,9,913,2,2266,90127,516,"MARRIAGE CEREMONY COSTS",2,
5,9,913,2,2266,90127,517,"FUNERAL COSTS",2,
5,9,913,2,2266,90128,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,9,913,2,2266,90128,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,9,913,2,2266,90128,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,9,913,2,2266,90128,504,"MOSQUITO NET",2,
5,9,913,2,2266,90128,505,"MATTRESS",2,
5,9,913,2,2266,90128,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,9,913,2,2266,90128,507,"FILM, FILM PROCESSING, CAMERA",2,
5,9,913,2,2266,90128,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,9,913,2,2266,90128,509,"COUNCIL RATES",2,
5,9,913,2,2266,90128,510,"HEALTH INSURANCE",2,
5,9,913,2,2266,90128,511,"AUTO INSURANCE",2,
5,9,913,2,2266,90128,512,"HOME INSURANCE",2,
5,9,913,2,2266,90128,513,"LIFE INSURANCE",2,
5,9,913,2,2266,90128,514,"FINES OR LEGAL FEES",2,
5,9,913,2,2266,90128,515,"DOWRY COSTS",2,
5,9,913,2,2266,90128,516,"MARRIAGE CEREMONY COSTS",2,
5,9,913,2,2266,90128,517,"FUNERAL COSTS",1,2500
5,9,913,2,2266,90129,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,9,913,2,2266,90129,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,9,913,2,2266,90129,503,"MAT - SLEEPING OR FOR DRYING M",1,300
5,9,913,2,2266,90129,504,"MOSQUITO NET",2,
5,9,913,2,2266,90129,505,"MATTRESS",2,
5,9,913,2,2266,90129,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,9,913,2,2266,90129,507,"FILM, FILM PROCESSING, CAMERA",2,
5,9,913,2,2266,90129,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,9,913,2,2266,90129,509,"COUNCIL RATES",2,
5,9,913,2,2266,90129,510,"HEALTH INSURANCE",2,
5,9,913,2,2266,90129,511,"AUTO INSURANCE",2,
5,9,913,2,2266,90129,512,"HOME INSURANCE",2,
5,9,913,2,2266,90129,513,"LIFE INSURANCE",2,
5,9,913,2,2266,90129,514,"FINES OR LEGAL FEES",2,
5,9,913,2,2266,90129,515,"DOWRY COSTS",2,
5,9,913,2,2266,90129,516,"MARRIAGE CEREMONY COSTS",2,
5,9,913,2,2266,90129,517,"FUNERAL COSTS",2,
5,9,913,2,2266,90130,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,9,913,2,2266,90130,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,9,913,2,2266,90130,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,9,913,2,2266,90130,504,"MOSQUITO NET",2,
5,9,913,2,2266,90130,505,"MATTRESS",2,
5,9,913,2,2266,90130,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,9,913,2,2266,90130,507,"FILM, FILM PROCESSING, CAMERA",2,
5,9,913,2,2266,90130,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,9,913,2,2266,90130,509,"COUNCIL RATES",2,
5,9,913,2,2266,90130,510,"HEALTH INSURANCE",2,
5,9,913,2,2266,90130,511,"AUTO INSURANCE",2,
5,9,913,2,2266,90130,512,"HOME INSURANCE",2,
5,9,913,2,2266,90130,513,"LIFE INSURANCE",2,
5,9,913,2,2266,90130,514,"FINES OR LEGAL FEES",2,
5,9,913,2,2266,90130,515,"DOWRY COSTS",2,
5,9,913,2,2266,90130,516,"MARRIAGE CEREMONY COSTS",2,
5,9,913,2,2266,90130,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100001,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100001,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1014,2,80,100001,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100001,504,"MOSQUITO NET",2,
5,10,1014,2,80,100001,505,"MATTRESS",2,
5,10,1014,2,80,100001,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100001,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100001,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100001,509,"COUNCIL RATES",2,
5,10,1014,2,80,100001,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100001,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100001,512,"HOME INSURANCE",2,
5,10,1014,2,80,100001,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100001,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100001,515,"DOWRY COSTS",2,
5,10,1014,2,80,100001,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100001,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100002,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100002,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1014,2,80,100002,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100002,504,"MOSQUITO NET",2,
5,10,1014,2,80,100002,505,"MATTRESS",2,
5,10,1014,2,80,100002,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100002,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100002,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100002,509,"COUNCIL RATES",2,
5,10,1014,2,80,100002,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100002,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100002,512,"HOME INSURANCE",2,
5,10,1014,2,80,100002,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100002,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100002,515,"DOWRY COSTS",2,
5,10,1014,2,80,100002,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100002,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100003,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100003,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1014,2,80,100003,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100003,504,"MOSQUITO NET",2,
5,10,1014,2,80,100003,505,"MATTRESS",2,
5,10,1014,2,80,100003,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100003,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100003,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100003,509,"COUNCIL RATES",2,
5,10,1014,2,80,100003,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100003,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100003,512,"HOME INSURANCE",2,
5,10,1014,2,80,100003,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100003,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100003,515,"DOWRY COSTS",2,
5,10,1014,2,80,100003,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100003,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100004,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100004,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1014,2,80,100004,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100004,504,"MOSQUITO NET",2,
5,10,1014,2,80,100004,505,"MATTRESS",2,
5,10,1014,2,80,100004,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100004,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100004,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100004,509,"COUNCIL RATES",2,
5,10,1014,2,80,100004,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100004,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100004,512,"HOME INSURANCE",2,
5,10,1014,2,80,100004,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100004,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100004,515,"DOWRY COSTS",2,
5,10,1014,2,80,100004,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100004,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100005,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100005,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1014,2,80,100005,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100005,504,"MOSQUITO NET",2,
5,10,1014,2,80,100005,505,"MATTRESS",2,
5,10,1014,2,80,100005,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100005,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100005,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100005,509,"COUNCIL RATES",2,
5,10,1014,2,80,100005,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100005,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100005,512,"HOME INSURANCE",2,
5,10,1014,2,80,100005,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100005,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100005,515,"DOWRY COSTS",2,
5,10,1014,2,80,100005,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100005,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100006,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100006,502,"LINEN - TOWELS, SHEETS, BLANKE",1,700
5,10,1014,2,80,100006,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100006,504,"MOSQUITO NET",2,
5,10,1014,2,80,100006,505,"MATTRESS",2,
5,10,1014,2,80,100006,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100006,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100006,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100006,509,"COUNCIL RATES",2,
5,10,1014,2,80,100006,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100006,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100006,512,"HOME INSURANCE",2,
5,10,1014,2,80,100006,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100006,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100006,515,"DOWRY COSTS",2,
5,10,1014,2,80,100006,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100006,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100007,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100007,502,"LINEN - TOWELS, SHEETS, BLANKE",1,700
5,10,1014,2,80,100007,503,"MAT - SLEEPING OR FOR DRYING M",1,400
5,10,1014,2,80,100007,504,"MOSQUITO NET",2,
5,10,1014,2,80,100007,505,"MATTRESS",2,
5,10,1014,2,80,100007,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100007,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100007,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100007,509,"COUNCIL RATES",2,
5,10,1014,2,80,100007,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100007,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100007,512,"HOME INSURANCE",2,
5,10,1014,2,80,100007,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100007,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100007,515,"DOWRY COSTS",2,
5,10,1014,2,80,100007,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100007,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100008,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100008,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1014,2,80,100008,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100008,504,"MOSQUITO NET",2,
5,10,1014,2,80,100008,505,"MATTRESS",2,
5,10,1014,2,80,100008,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100008,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100008,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100008,509,"COUNCIL RATES",2,
5,10,1014,2,80,100008,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100008,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100008,512,"HOME INSURANCE",2,
5,10,1014,2,80,100008,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100008,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100008,515,"DOWRY COSTS",2,
5,10,1014,2,80,100008,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100008,517,"FUNERAL COSTS",2,
5,10,1014,2,80,100009,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1014,2,80,100009,502,"LINEN - TOWELS, SHEETS, BLANKE",1,600
5,10,1014,2,80,100009,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1014,2,80,100009,504,"MOSQUITO NET",2,
5,10,1014,2,80,100009,505,"MATTRESS",2,
5,10,1014,2,80,100009,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1014,2,80,100009,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1014,2,80,100009,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1014,2,80,100009,509,"COUNCIL RATES",2,
5,10,1014,2,80,100009,510,"HEALTH INSURANCE",2,
5,10,1014,2,80,100009,511,"AUTO INSURANCE",2,
5,10,1014,2,80,100009,512,"HOME INSURANCE",2,
5,10,1014,2,80,100009,513,"LIFE INSURANCE",2,
5,10,1014,2,80,100009,514,"FINES OR LEGAL FEES",2,
5,10,1014,2,80,100009,515,"DOWRY COSTS",2,
5,10,1014,2,80,100009,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1014,2,80,100009,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100013,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100013,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100013,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100013,504,"MOSQUITO NET",2,
5,10,1001,2,172,100013,505,"MATTRESS",2,
5,10,1001,2,172,100013,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100013,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100013,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100013,509,"COUNCIL RATES",2,
5,10,1001,2,172,100013,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100013,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100013,512,"HOME INSURANCE",2,
5,10,1001,2,172,100013,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100013,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100013,515,"DOWRY COSTS",2,
5,10,1001,2,172,100013,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100013,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100014,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100014,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100014,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100014,504,"MOSQUITO NET",2,
5,10,1001,2,172,100014,505,"MATTRESS",2,
5,10,1001,2,172,100014,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100014,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100014,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100014,509,"COUNCIL RATES",2,
5,10,1001,2,172,100014,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100014,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100014,512,"HOME INSURANCE",2,
5,10,1001,2,172,100014,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100014,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100014,515,"DOWRY COSTS",2,
5,10,1001,2,172,100014,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100014,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100015,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100015,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100015,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100015,504,"MOSQUITO NET",2,
5,10,1001,2,172,100015,505,"MATTRESS",1,6000
5,10,1001,2,172,100015,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100015,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100015,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100015,509,"COUNCIL RATES",2,
5,10,1001,2,172,100015,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100015,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100015,512,"HOME INSURANCE",2,
5,10,1001,2,172,100015,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100015,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100015,515,"DOWRY COSTS",2,
5,10,1001,2,172,100015,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100015,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100016,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100016,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100016,503,"MAT - SLEEPING OR FOR DRYING M",1,400
5,10,1001,2,172,100016,504,"MOSQUITO NET",2,
5,10,1001,2,172,100016,505,"MATTRESS",2,
5,10,1001,2,172,100016,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100016,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100016,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100016,509,"COUNCIL RATES",2,
5,10,1001,2,172,100016,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100016,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100016,512,"HOME INSURANCE",2,
5,10,1001,2,172,100016,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100016,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100016,515,"DOWRY COSTS",2,
5,10,1001,2,172,100016,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100016,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100017,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100017,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100017,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100017,504,"MOSQUITO NET",2,
5,10,1001,2,172,100017,505,"MATTRESS",2,
5,10,1001,2,172,100017,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100017,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100017,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100017,509,"COUNCIL RATES",2,
5,10,1001,2,172,100017,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100017,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100017,512,"HOME INSURANCE",2,
5,10,1001,2,172,100017,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100017,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100017,515,"DOWRY COSTS",2,
5,10,1001,2,172,100017,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100017,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100018,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100018,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100018,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100018,504,"MOSQUITO NET",2,
5,10,1001,2,172,100018,505,"MATTRESS",2,
5,10,1001,2,172,100018,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100018,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100018,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100018,509,"COUNCIL RATES",2,
5,10,1001,2,172,100018,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100018,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100018,512,"HOME INSURANCE",2,
5,10,1001,2,172,100018,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100018,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100018,515,"DOWRY COSTS",2,
5,10,1001,2,172,100018,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100018,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100019,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100019,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1001,2,172,100019,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100019,504,"MOSQUITO NET",2,
5,10,1001,2,172,100019,505,"MATTRESS",2,
5,10,1001,2,172,100019,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100019,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100019,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100019,509,"COUNCIL RATES",2,
5,10,1001,2,172,100019,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100019,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100019,512,"HOME INSURANCE",2,
5,10,1001,2,172,100019,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100019,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100019,515,"DOWRY COSTS",2,
5,10,1001,2,172,100019,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100019,517,"FUNERAL COSTS",2,
5,10,1001,2,172,100020,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1001,2,172,100020,502,"LINEN - TOWELS, SHEETS, BLANKE",1,600
5,10,1001,2,172,100020,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1001,2,172,100020,504,"MOSQUITO NET",2,
5,10,1001,2,172,100020,505,"MATTRESS",2,
5,10,1001,2,172,100020,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1001,2,172,100020,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1001,2,172,100020,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1001,2,172,100020,509,"COUNCIL RATES",2,
5,10,1001,2,172,100020,510,"HEALTH INSURANCE",2,
5,10,1001,2,172,100020,511,"AUTO INSURANCE",2,
5,10,1001,2,172,100020,512,"HOME INSURANCE",2,
5,10,1001,2,172,100020,513,"LIFE INSURANCE",2,
5,10,1001,2,172,100020,514,"FINES OR LEGAL FEES",2,
5,10,1001,2,172,100020,515,"DOWRY COSTS",2,
5,10,1001,2,172,100020,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1001,2,172,100020,517,"FUNERAL COSTS",2,
5,10,1002,2,0,100021,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1002,2,0,100021,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1002,2,0,100021,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1002,2,0,100021,504,"MOSQUITO NET",2,
5,10,1002,2,0,100021,505,"MATTRESS",2,
5,10,1002,2,0,100021,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1002,2,0,100021,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1002,2,0,100021,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1002,2,0,100021,509,"COUNCIL RATES",2,
5,10,1002,2,0,100021,510,"HEALTH INSURANCE",2,
5,10,1002,2,0,100021,511,"AUTO INSURANCE",2,
5,10,1002,2,0,100021,512,"HOME INSURANCE",2,
5,10,1002,2,0,100021,513,"LIFE INSURANCE",2,
5,10,1002,2,0,100021,514,"FINES OR LEGAL FEES",2,
5,10,1002,2,0,100021,515,"DOWRY COSTS",2,
5,10,1002,2,0,100021,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1002,2,0,100021,517,"FUNERAL COSTS",2,
5,10,1007,1,1166,100022,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1007,1,1166,100022,502,"LINEN - TOWELS, SHEETS, BLANKE",1,700
5,10,1007,1,1166,100022,503,"MAT - SLEEPING OR FOR DRYING M",2,
5,10,1007,1,1166,100022,504,"MOSQUITO NET",2,
5,10,1007,1,1166,100022,505,"MATTRESS",2,
5,10,1007,1,1166,100022,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
5,10,1007,1,1166,100022,507,"FILM, FILM PROCESSING, CAMERA",2,
5,10,1007,1,1166,100022,508,"BUILDING ITEMS - CEMENT, BRICK",2,
5,10,1007,1,1166,100022,509,"COUNCIL RATES",2,
5,10,1007,1,1166,100022,510,"HEALTH INSURANCE",2,
5,10,1007,1,1166,100022,511,"AUTO INSURANCE",2,
5,10,1007,1,1166,100022,512,"HOME INSURANCE",2,
5,10,1007,1,1166,100022,513,"LIFE INSURANCE",2,
5,10,1007,1,1166,100022,514,"FINES OR LEGAL FEES",2,
5,10,1007,1,1166,100022,515,"DOWRY COSTS",2,
5,10,1007,1,1166,100022,516,"MARRIAGE CEREMONY COSTS",2,
5,10,1007,1,1166,100022,517,"FUNERAL COSTS",2,
5,10,1007,1,1166,100024,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
5,10,1007,1,1166,100024,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
5,10,1007,1,1166,100024,503,"MAT - SLEEPING OR FOR DRYING M",2,
