"zone","state","lga","sector","ea","hhid","s6aq01","s6aq02","s6aq03","s6aq04","s6aq05","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13","s6aq14","s6aq15","version"
6,30,3033,2,554,300190,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
6,30,3015,2,1688,300191,2,2,,2,2,,2,1,1,,1,2,2,2,2,2
6,30,3015,2,1688,300192,1,2,,2,2,,2,1,1,,1,2,2,3,2,2
1,23,2308,1,0,300193,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
6,30,3015,2,1688,300194,1,1,2,,2,,2,2,,1,2,2,2,4,2,2
6,30,3015,2,1688,300195,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
6,30,3015,2,1688,300196,5,1,1,,2,,2,1,1,,1,2,2,4,4,1
6,30,3015,2,1688,300197,2,1,1,,1,1,,1,1,,1,2,2,3,2,1
1,23,2308,1,0,300198,2,1,1,,2,,1,1,1,,1,2,1,3,2,2
1,23,2308,1,0,300199,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
6,30,3015,2,1688,300200,1,1,1,,2,,2,1,1,,1,2,2,4,3,2
6,30,3032,1,1088,300201,1,1,1,,2,,1,1,1,,1,2,1,2,4,2
6,30,3032,1,1088,300202,2,1,1,,1,2,,1,1,,1,2,2,2,2,2
6,30,3032,1,1088,300203,1,1,1,,2,,1,1,1,,1,2,1,4,3,1
6,30,3032,1,0,300204,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3032,1,1088,300207,1,2,,2,1,2,,1,1,,1,1,2,2,2,1
6,30,3032,1,1088,300208,2,1,1,,1,1,,1,1,,1,2,2,3,2,2
6,30,3032,1,1088,300209,2,1,1,,1,1,,1,1,,1,2,1,4,1,1
6,30,3032,1,1088,300210,1,2,,2,2,,1,1,1,,1,2,2,2,1,2
6,30,3032,2,520,300211,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3032,2,520,300213,1,1,1,,1,1,,1,1,,1,2,1,4,1,2
6,30,3032,2,520,300214,1,1,1,,2,,1,2,,2,2,2,2,4,2,2
6,30,3032,2,520,300217,1,1,2,,2,,2,1,1,,1,1,2,2,1,1
6,30,3032,2,520,300218,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
6,30,3032,2,520,300220,7,1,1,,2,,1,1,1,,1,2,1,4,2,1
6,30,3019,2,0,300221,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3004,2,216,300222,1,1,1,,2,,1,1,1,,1,2,2,4,1,2
6,30,3004,2,0,300223,1,1,1,,2,,1,1,1,,1,2,1,2,2,1
6,30,3004,2,216,300225,1,1,1,,1,1,,1,1,,1,2,1,4,2,1
6,30,3004,2,216,300226,2,1,1,,1,1,,1,1,,1,2,2,3,2,2
6,30,3004,2,216,300227,1,1,1,,1,1,,1,1,,1,1,2,2,2,1
6,30,3004,2,216,300228,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3004,2,216,300229,1,1,1,,1,1,,1,1,,1,1,2,3,2,1
6,30,3004,2,216,300230,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
1,31,3105,1,2914,310001,1,2,,2,2,,2,1,2,,2,2,2,2,2,2
1,31,3105,1,2914,310002,1,1,1,,1,2,,1,1,,1,2,1,2,2,1
1,31,3105,1,2914,310003,1,1,1,,2,,1,2,,1,1,2,2,2,1,2
1,31,3105,1,2914,310004,3,1,2,,1,1,,1,2,,1,1,1,2,1,1
1,31,3105,1,2914,310005,3,2,,2,2,,2,1,1,,1,2,1,2,1,1
1,31,3105,1,2914,310006,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,31,3105,1,2914,310007,1,1,1,,2,,2,2,,1,2,2,2,1,2,1
1,31,3105,1,2914,310008,6,2,,2,2,,2,2,,1,2,2,2,2,4,2
1,31,3105,1,2914,310009,1,2,,2,2,,2,1,1,,1,2,2,2,2,1
1,31,3105,1,2914,310010,1,1,1,,2,,1,1,2,,2,1,1,2,1,2
1,31,3101,2,604,310011,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
1,31,3101,2,604,310012,2,1,1,,2,,2,1,1,,1,2,1,4,1,1
1,31,3101,2,604,310013,1,2,,2,1,1,,1,1,,2,2,2,2,3,1
1,31,3101,2,604,310014,2,1,1,,1,1,,1,2,,1,1,1,2,1,2
1,31,3105,2,0,310015,1,2,,2,2,,2,1,1,,1,2,1,2,4,1
1,31,3101,2,604,310016,1,1,1,,2,,1,1,1,,1,2,2,2,2,1
1,31,3101,2,604,310017,2,1,2,,2,,1,2,,2,1,2,1,2,1,2
1,31,3102,2,0,310018,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
1,31,3101,2,604,310019,1,1,1,,1,1,,1,1,,1,1,2,3,1,2
1,31,3101,2,604,310020,2,1,1,,2,,2,1,1,,1,2,1,3,1,1
1,31,3115,2,680,310021,1,1,1,,1,1,,2,,2,2,2,2,2,2,2
1,31,3115,2,680,310022,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3115,2,680,310023,1,2,,2,1,1,,1,1,,2,2,2,2,3,2
1,31,3115,2,680,310024,2,2,,1,1,2,,1,2,,1,1,1,2,2,1
1,31,3115,2,680,310025,2,2,,1,1,1,,1,1,,1,1,1,1,3,1
1,31,3115,2,680,310026,1,1,1,,1,1,,1,2,,1,2,1,3,1,1
1,31,3115,2,680,310027,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
1,31,3115,2,680,310028,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3115,2,680,310029,7,1,2,,1,1,,1,2,,1,2,2,2,1,2
1,31,3115,2,680,310030,2,1,1,,1,1,,1,1,,1,1,1,2,2,2
1,31,3111,2,2966,310031,1,1,2,,2,,1,2,,2,1,2,1,2,1,1
1,31,3111,2,2966,310032,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
1,31,3111,2,2966,310033,1,1,1,,1,1,,2,,1,1,2,1,2,2,1
1,31,3111,2,2966,310034,1,1,1,,1,2,,1,1,,1,2,2,2,3,1
1,31,3111,2,2966,310035,1,1,1,,1,2,,1,1,,1,2,2,2,2,1
1,31,3111,2,2966,310036,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3111,2,2966,310037,1,2,,2,2,,2,2,,1,1,2,1,2,4,2
1,31,3111,2,2966,310038,1,2,,2,2,,2,1,1,,2,2,1,2,2,2
1,31,3111,2,2966,310039,1,2,,2,2,,2,1,1,,2,2,2,2,2,1
1,31,3111,2,2966,310040,1,1,1,,1,1,,1,1,,2,2,1,3,1,2
1,31,3107,2,1092,310041,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
1,31,3107,2,1092,310042,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
1,31,3107,2,1092,310043,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
1,31,3107,2,1092,310044,1,1,2,,1,2,,1,2,,2,2,2,2,1,2
1,31,3107,2,1092,310045,2,1,1,,1,2,,1,1,,1,2,2,1,2,1
1,31,3107,2,1092,310046,1,2,,1,1,2,,1,2,,2,2,1,2,1,2
1,31,3107,2,1092,310047,1,2,,2,2,,2,1,1,,2,2,1,2,4,1
1,31,3107,2,1092,310048,1,1,2,,1,1,,1,1,,1,2,1,2,1,1
1,31,3107,2,1092,310049,1,2,,2,1,1,,1,1,,2,2,1,2,4,2
1,31,3107,2,1092,310050,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
1,31,3107,1,724,310051,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
1,31,3107,1,724,310052,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,31,3107,1,724,310053,2,1,1,,1,1,,1,1,,1,1,1,1,1,1
1,31,3107,1,724,310054,1,1,1,,1,2,,1,1,,1,2,2,2,2,1
1,31,3107,1,724,310055,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,31,3107,1,724,310056,8,2,,2,2,,2,2,,2,2,2,1,2,4,1
1,31,3107,1,724,310057,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,31,3107,1,724,310058,1,1,1,,1,1,,1,1,,1,2,3,4,3,2
1,31,3107,1,724,310059,1,1,1,,1,2,,1,1,,1,2,2,2,2,1
1,31,3107,1,724,310060,1,2,,2,2,,2,2,,2,2,2,3,2,4,1
1,31,3113,2,332,310061,1,1,2,,1,1,,2,,1,1,2,1,1,1,2
1,31,3113,2,332,310062,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
1,31,3113,2,332,310063,1,2,,2,2,,2,1,1,,2,2,1,2,2,1
1,31,3113,2,332,310064,1,2,,2,2,,2,1,1,,2,2,1,1,4,1
1,31,3113,2,332,310065,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
1,31,3113,2,332,310066,1,1,1,,1,2,,1,1,,1,2,2,2,2,2
1,31,3113,2,332,310067,2,2,,2,1,1,,2,,2,2,2,2,1,4,2
1,31,3113,2,332,310068,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,31,3113,2,332,310069,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
1,31,3113,2,332,310070,1,1,1,,1,1,,1,1,,1,1,1,2,1,1
1,31,3109,2,1026,310071,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,31,3109,2,1026,310072,1,2,,2,2,,2,2,,2,2,2,1,2,4,1
1,31,3109,2,1026,310073,1,2,,2,2,,2,2,,2,2,2,1,2,4,1
1,31,3109,2,1026,310074,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
1,31,3109,2,1026,310075,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
1,31,3109,2,1026,310076,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,31,3109,2,1026,310077,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3109,2,1026,310078,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
1,31,3109,2,1026,310079,1,2,,2,2,,2,2,,2,2,2,2,2,2,1
1,31,3109,2,1026,310080,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,31,3112,2,350,310081,2,1,1,,2,,1,1,2,,1,1,1,2,1,1
1,31,3112,2,350,310082,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,31,3112,2,350,310083,1,1,2,,2,,1,2,,2,1,1,1,2,1,2
1,31,3112,2,350,310084,1,1,1,,1,1,,1,1,,1,2,2,1,2,1
1,31,3112,2,350,310085,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
1,31,3112,2,350,310086,1,1,1,,1,1,,1,1,,2,2,1,2,3,1
1,31,3112,2,350,310087,2,2,,2,2,,2,2,,2,2,2,1,2,4,1
1,31,3112,2,350,310088,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3112,2,350,310089,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3112,2,350,310090,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3116,2,1344,310091,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,31,3116,2,1344,310092,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
1,31,3116,2,1344,310093,1,1,1,,1,1,,1,1,,1,1,1,2,1,1
1,31,3116,2,1344,310094,5,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3116,2,1344,310095,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
1,31,3116,2,1344,310096,1,2,,2,2,,2,2,,2,2,2,2,2,4,1
1,31,3116,2,1344,310097,1,2,,2,2,,2,2,,2,2,2,2,2,4,2
1,31,3116,2,1344,310098,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
1,31,3116,2,1344,310099,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
1,31,3116,2,1344,310100,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
1,31,3103,2,874,310101,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
1,31,3103,2,874,310102,1,2,,2,2,,2,2,,2,2,2,2,1,4,2
1,31,3103,2,874,310103,1,1,1,,1,1,,1,1,,1,1,2,1,1,1
1,31,3103,2,874,310104,2,2,,2,2,,2,2,,2,2,2,2,2,4,1
1,31,3103,2,874,310105,1,1,1,,1,2,,1,1,,1,2,1,2,2,1
1,31,3103,2,874,310106,1,2,,2,2,,2,2,,2,2,2,2,1,3,2
1,31,3103,2,874,310107,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3103,2,874,310108,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
1,31,3103,2,874,310109,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
1,31,3103,2,874,310110,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
5,32,3215,1,2978,320001,7,1,1,,1,1,,1,1,,1,2,1,2,1,2
5,32,3215,1,0,320002,2,2,,2,2,,2,1,2,,1,2,1,2,2,1
5,32,3215,1,2978,320006,2,1,2,,2,,2,1,1,,2,1,1,2,1,2
4,14,1404,1,0,320007,2,1,2,,2,,1,2,,1,2,2,1,2,1,1
5,32,3215,1,0,320008,2,1,1,,2,,2,1,1,,1,2,1,2,2,1
5,32,3215,1,0,320009,1,1,1,,1,1,,1,1,,2,2,1,1,4,1
5,32,3215,1,2978,320010,2,1,1,,1,1,,1,1,,2,2,1,3,1,1
5,32,3222,1,2780,320011,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
5,32,3222,1,2780,320012,4,1,1,,2,,2,1,1,,1,2,1,2,1,1
5,32,3222,1,2780,320013,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
5,32,3222,1,2780,320015,5,2,,1,2,,2,2,,2,2,2,3,3,3,2
5,32,3222,1,2780,320016,2,2,,2,2,,2,2,,2,2,2,1,2,1,1
5,32,3222,1,2780,320017,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
5,32,3222,1,2780,320018,4,2,,2,2,,2,1,1,,1,2,1,3,3,1
5,32,3222,1,2780,320019,2,1,1,,1,1,,2,,2,2,2,2,2,2,1
5,32,3222,1,2780,320020,2,1,1,,1,1,,2,,2,2,2,2,1,2,2
5,32,3218,2,0,320021,1,1,1,,1,1,,1,1,,1,1,1,2,3,1
5,32,3218,2,296,320022,1,2,,1,2,,1,1,1,,1,2,1,3,1,1
5,32,3218,2,296,320024,1,1,1,,2,,2,1,1,,1,2,1,4,1,2
5,32,3218,2,0,320025,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
5,32,3218,2,296,320026,3,1,2,,2,,2,1,2,,1,2,2,4,1,2
5,32,3218,2,296,320027,2,1,1,,1,1,,2,,2,1,2,1,1,1,2
5,32,3218,2,0,320028,2,1,1,,2,,2,1,1,,1,2,3,2,3,2
5,32,3218,2,296,320029,1,2,,2,2,,2,2,,2,2,2,1,2,1,1
5,32,3218,2,296,320030,5,1,1,,1,1,,1,1,,1,2,1,2,2,1
5,32,3223,2,578,320031,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
5,32,3223,2,578,320032,1,1,1,,1,1,,1,1,,1,2,1,2,3,1
5,32,3223,2,578,320033,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
5,32,3223,2,578,320034,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
5,32,3223,2,578,320035,1,2,,2,2,,2,1,2,,1,2,2,2,2,1
5,32,3223,2,578,320036,1,1,2,,2,,2,1,2,,1,2,2,3,2,1
5,32,3223,2,578,320037,1,2,,2,2,,2,2,,2,2,2,1,2,4,1
5,32,3223,2,578,320038,2,1,2,,2,,1,1,1,,2,2,1,3,4,2
5,32,3209,1,0,320039,2,1,1,,1,1,,1,1,,2,2,1,2,1,1
5,32,3223,2,578,320040,1,1,2,,1,2,,1,2,,2,2,1,3,4,2
5,32,3209,1,1208,320041,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
5,32,3209,1,1208,320042,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
5,32,3209,1,1208,320043,1,1,2,,2,,2,1,1,,1,2,1,2,1,1
5,32,3209,1,1208,320044,2,1,1,,1,2,,2,,2,2,2,2,2,1,1
5,32,3209,1,1208,320045,4,1,2,,2,,2,1,2,,2,2,2,2,3,2
5,32,3209,1,1208,320047,1,1,1,,1,1,,1,1,,2,2,1,2,1,1
5,32,3209,1,1208,320048,1,2,,2,2,,2,1,1,,2,2,1,2,4,1
5,32,3209,1,1208,320049,2,1,1,,1,1,,1,1,,2,2,1,2,1,2
5,32,3209,1,1208,320050,1,2,,1,2,,2,1,2,,2,2,1,3,2,2
5,32,3213,2,128,320051,2,1,1,,1,2,,2,,1,2,2,1,4,1,1
5,32,3213,2,128,320052,1,1,1,,1,1,,1,1,,2,1,1,2,1,2
5,32,3213,2,128,320053,1,1,1,,1,2,,2,,2,2,1,2,2,2,2
5,32,3215,1,0,320054,1,1,1,,2,,2,1,1,,1,2,2,1,3,1
5,32,3215,1,4712,320055,2,1,1,,2,,2,1,1,,1,2,2,1,2,1
5,32,3215,1,4712,320056,2,1,1,,2,,2,2,,1,1,2,1,2,3,1
5,32,3215,1,0,320057,1,2,,2,2,,2,1,1,,2,2,1,2,2,2
5,32,3215,1,4712,320061,2,1,2,,1,2,,2,,1,1,2,1,4,2,2
4,16,1611,2,0,320062,2,1,1,,1,2,,1,1,,1,2,1,2,1,2
5,32,3215,1,4712,320063,1,2,,2,2,,2,1,1,,2,2,2,2,2,2
5,32,3215,1,1896,320065,1,2,,2,2,,2,2,,2,2,2,1,3,1,2
5,32,3215,1,1896,320066,2,2,,2,2,,2,2,,2,2,2,1,3,2,1
5,32,3215,1,1896,320067,2,1,1,,1,1,,1,1,,2,2,1,4,2,2
5,32,3215,1,1896,320068,3,1,1,,2,,2,1,1,,2,2,2,4,1,2
5,32,3215,1,1896,320069,2,1,1,,2,,2,1,1,,1,2,2,3,2,2
5,32,3215,1,1896,320070,2,1,1,,1,1,,1,1,,1,2,2,4,2,1
5,32,3215,1,1896,320071,5,1,1,,2,,2,2,,1,1,1,2,1,1,2
5,32,3215,1,1896,320072,2,1,1,,2,,2,1,1,,1,2,1,3,2,1
5,32,3215,1,1896,320073,2,1,1,,2,,2,1,1,,1,2,1,1,1,1
5,32,3206,2,276,320074,1,1,1,,2,,2,1,1,,1,2,2,3,3,2
5,32,3206,2,276,320075,1,1,1,,2,,2,1,1,,1,2,1,3,3,1
5,32,3206,2,276,320076,1,1,1,,1,2,,1,1,,2,2,1,4,2,1
5,32,3206,2,276,320077,5,1,1,,1,1,,1,1,,2,2,2,3,2,1
5,32,3206,2,276,320078,1,1,1,,1,1,,1,2,,2,1,1,4,1,2
5,32,3206,2,276,320079,6,2,,1,2,,1,2,,1,1,2,2,2,2,2
5,32,3206,2,276,320080,1,1,2,,2,,1,1,1,,1,2,2,3,2,2
5,32,3206,2,276,320081,1,1,1,,2,,2,2,,2,1,2,3,3,3,2
5,32,3206,2,276,320082,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
5,32,3206,2,276,320083,1,1,1,,2,,2,2,,2,2,1,1,4,2,1
5,32,3208,2,2244,320084,1,1,1,,2,,2,1,1,,1,2,2,3,2,1
5,32,3208,2,2244,320085,1,1,1,,1,2,,2,,1,1,2,3,2,2,1
5,32,3208,2,2244,320086,2,1,1,,2,,2,1,1,,2,2,1,3,3,1
5,32,3208,2,2244,320087,9,1,1,,2,,1,1,1,,1,1,1,4,2,1
5,32,3208,2,2244,320088,2,1,1,,2,,1,2,,2,2,1,2,4,2,2
5,32,3208,2,2244,320089,1,1,1,,2,,1,1,2,,1,2,1,2,4,2
5,32,3208,2,2244,320090,2,2,,2,2,,2,1,1,,2,2,2,3,1,2
5,32,3208,2,2244,320091,1,1,1,,1,1,,1,1,,2,2,2,4,2,2
5,32,3208,2,2244,320092,5,1,1,,2,,2,1,1,,1,2,4,3,2,2
5,32,3208,2,2244,320093,1,1,2,,1,2,,1,1,,2,2,2,4,2,1
5,32,3204,1,346,320094,5,2,,2,2,,2,2,,2,2,2,1,3,2,2
5,32,3204,1,346,320095,3,1,1,,2,,2,1,1,,1,1,1,3,2,1
5,32,3204,1,346,320096,1,1,1,,2,,1,1,1,,2,2,1,3,3,2
5,32,3204,1,346,320097,1,2,,2,2,,2,1,1,,2,2,1,4,2,1
5,32,3204,1,346,320098,1,1,2,,2,,2,1,1,,2,2,1,4,2,2
5,32,3204,1,346,320099,1,2,,2,2,,1,1,1,,2,2,2,4,2,1
5,32,3204,1,346,320100,2,1,1,,1,2,,1,1,,1,2,1,4,1,2
5,32,3204,1,346,320101,1,1,1,,2,,2,2,,2,1,1,1,2,3,2
5,32,3204,1,346,320102,2,1,1,,1,2,,2,,2,2,2,1,3,1,1
5,32,3204,1,346,320103,2,1,1,,1,2,,1,1,,1,1,3,2,3,1
5,32,3201,2,2034,320104,1,2,,2,2,,2,2,,2,2,2,1,3,1,1
5,32,3201,2,2034,320105,1,2,,2,2,,2,2,,2,2,1,1,3,2,2
5,32,3201,2,2034,320106,2,1,1,,1,1,,1,1,,2,2,1,4,2,2
5,32,3222,1,1624,320107,3,1,1,,2,,2,1,1,,2,2,1,2,1,1
5,32,3222,1,0,320108,1,1,1,,2,,2,1,2,,2,2,2,1,3,1
5,32,3222,1,1624,320109,2,2,,1,2,,2,1,1,,2,2,2,4,2,1
5,32,3222,1,1624,320110,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
5,32,3222,1,1624,320111,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
5,32,3222,1,1624,320112,2,1,1,,2,,2,1,1,,1,2,1,1,2,2
5,32,3222,1,1624,320113,1,2,,2,2,,2,2,,2,2,2,1,3,2,1
5,32,3222,1,1624,320114,1,2,,1,2,,2,1,1,,1,2,3,2,2,1
5,32,3222,1,1624,320115,2,1,1,,2,,2,1,1,,1,2,2,3,2,2
5,32,3222,1,1624,320116,1,1,1,,2,,2,1,1,,1,2,2,2,3,2
5,32,3201,2,2034,320117,1,1,1,,2,,2,1,1,,1,2,2,3,2,1
5,32,3201,2,2034,320118,7,1,1,,2,,1,2,,2,1,1,2,1,2,2
5,32,3201,2,2034,320119,2,2,,2,2,,2,2,,2,1,2,2,2,1,1
5,32,3201,2,2034,320120,1,1,1,,2,,2,1,1,,1,2,1,4,2,1
5,32,3201,2,2034,320121,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
5,32,3201,2,2034,320122,2,1,1,,1,1,,1,1,,2,2,2,4,2,2
5,32,3201,2,2034,320123,1,1,2,,2,,2,1,1,,2,2,1,4,2,1
5,32,3203,2,2644,320124,5,2,,2,2,,2,2,,2,2,2,1,3,2,2
5,32,3203,2,2644,320125,1,2,,2,2,,2,2,,2,2,2,1,3,2,1
5,32,3203,2,0,320126,2,2,,1,2,,1,1,1,,2,2,3,3,2,2
5,32,3203,2,2644,320127,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
5,32,3203,2,2644,320128,10,1,1,,2,,2,1,1,,1,2,2,1,2,1
5,32,3203,2,2644,320129,1,1,1,,2,,2,1,1,,1,2,2,1,3,1
5,32,3203,2,2644,320130,2,1,1,,2,,1,1,1,,1,2,2,3,2,1
5,32,3203,2,2644,320131,2,1,1,,2,,2,1,1,,1,2,2,3,2,2
5,32,3203,2,2644,320132,2,1,1,,1,1,,1,1,,1,2,2,4,2,1
5,32,3203,2,2644,320133,1,1,1,,2,,1,1,1,,1,2,2,2,2,2
5,32,3202,2,84,320134,2,1,1,,1,1,,1,1,,1,2,1,3,2,1
5,32,3202,2,84,320135,2,2,,2,2,,2,2,,2,2,2,1,3,2,1
5,32,3202,2,84,320136,2,1,1,,2,,2,1,1,,1,2,2,3,2,1
5,32,3202,2,84,320137,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
5,32,3202,2,84,320138,3,1,1,,1,1,,1,1,,2,2,2,3,2,2
5,32,3202,2,84,320139,2,2,,2,2,,2,1,1,,2,1,2,1,2,1
5,32,3202,2,84,320140,2,1,1,,2,,2,1,1,,2,1,1,1,2,1
5,32,3202,2,84,320141,2,1,1,,2,,2,1,1,,1,2,1,2,1,2
5,32,3202,2,84,320142,2,1,1,,1,1,,1,1,,2,2,2,4,2,2
5,32,3202,2,84,320143,7,1,1,,1,1,,1,1,,1,2,1,3,2,2
5,32,3216,2,1184,320144,1,2,,2,2,,2,2,,2,2,2,1,3,2,1
5,32,3216,2,1184,320145,2,2,,2,2,,2,2,,2,2,2,1,3,2,2
5,32,3216,2,1184,320146,2,1,1,,2,,2,1,1,,1,1,1,2,1,2
5,32,3216,2,1184,320147,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
5,32,3216,2,1184,320148,2,1,1,,1,2,,1,1,,1,2,3,3,2,2
5,32,3216,2,1184,320149,2,1,1,,1,1,,1,1,,1,2,2,3,2,1
5,32,3216,2,1184,320150,1,1,1,,1,1,,1,1,,1,2,2,4,2,2
5,32,3223,2,390,320151,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
5,32,3223,2,390,320152,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
5,32,3223,2,390,320153,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
5,32,3223,1,0,320154,1,1,1,,2,,2,2,,2,2,2,1,2,2,2
5,32,3223,1,0,320155,1,1,1,,2,,2,2,,2,2,2,2,2,1,2
5,32,3223,2,390,320156,1,1,2,,2,,2,1,1,,1,2,2,2,3,2
5,32,3223,2,390,320157,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
5,32,3223,2,390,320158,1,1,2,,2,,2,1,1,,2,2,1,2,1,1
5,32,3223,2,390,320159,1,1,2,,2,,2,1,2,,1,1,2,3,2,1
5,32,3223,2,390,320160,2,1,1,,1,1,,1,1,,2,2,1,2,1,1
5,32,3221,2,132,320161,1,2,,2,1,2,,1,1,,1,2,1,3,1,1
5,32,3221,2,132,320162,2,1,1,,1,1,,1,1,,2,2,1,3,1,1
5,32,3221,2,132,320163,1,1,2,,2,,2,1,2,,1,2,2,3,2,1
5,32,3221,2,132,320164,2,2,,2,2,,2,2,,2,2,2,1,2,1,2
5,32,3221,2,132,320165,1,1,1,,2,,2,1,2,,1,2,2,1,2,1
5,32,3221,2,132,320166,1,2,,2,2,,2,2,,2,2,2,1,2,2,2
5,32,3221,2,132,320167,1,1,1,,2,,2,2,,2,2,2,2,2,1,2
5,32,3221,2,132,320168,2,1,1,,1,1,,1,1,,1,2,1,2,4,2
5,32,3221,2,132,320169,1,2,,2,2,,2,1,2,,1,2,2,3,2,2
5,32,3221,2,132,320170,1,2,,2,2,,2,1,1,,1,1,2,2,1,1
5,32,3210,2,1692,320171,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
5,32,3210,2,1692,320172,10,1,1,,1,2,,1,1,,2,2,1,2,1,2
5,32,3210,2,1692,320173,7,1,1,,2,,2,1,1,,2,2,1,3,1,1
5,32,3210,2,1692,320174,1,1,2,,1,1,,2,,2,1,2,1,4,1,2
5,32,3210,2,1692,320175,2,1,1,,1,1,,1,1,,2,1,2,2,1,2
5,32,3210,2,1692,320176,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
5,32,3210,2,1692,320177,6,1,1,,1,1,,1,1,,1,1,1,2,3,1
5,32,3210,2,1692,320178,1,1,2,,2,,1,1,1,,1,2,2,3,2,2
5,32,3210,2,1692,320179,1,1,1,,2,,2,1,1,,1,2,1,2,3,2
5,32,3215,1,0,320180,1,1,1,,2,,2,1,1,,2,2,1,2,1,2
5,32,3213,2,128,320181,1,2,,2,2,,2,1,1,,2,1,1,2,1,1
5,32,3213,2,128,320182,2,2,,1,2,,2,1,1,,1,2,2,3,2,1
5,32,3213,2,128,320183,1,1,1,,2,,2,1,1,,2,2,1,2,1,1
5,32,3213,2,128,320184,1,1,1,,2,,1,1,1,,1,2,2,2,2,1
5,32,3215,1,0,320185,2,1,1,,2,,2,1,2,,2,2,2,2,3,1
