"hhid","zone","state","lga","sector","ea","item_cd","item_desc","item_other","sa4q1","tracked_obs"
80114,2,8,807,2,946,317,"Safety equipment(fis",,0,0
80114,2,8,807,2,946,318,"Wheelbarrow",,0,0
80114,2,8,807,2,946,319,"Cutlass","CUTLASS",8,0
80114,2,8,807,2,946,320,"Hoe","HOE",12,0
80114,2,8,807,2,946,321,"Sickle",,,0
80114,2,8,807,2,946,322,"Other (Specify)1",,,
80115,2,8,807,2,946,301,"Tractor",,0,0
80115,2,8,807,2,946,302,"Plough",,0,0
80115,2,8,807,2,946,303,"Trailer/Cart",,0,0
80115,2,8,807,2,946,304,"Ridger",,0,0
80115,2,8,807,2,946,305,"Planter",,0,0
80115,2,8,807,2,946,306,"Pickup",,0,0
80115,2,8,807,2,946,307,"Harvester",,0,0
80115,2,8,807,2,946,308,"Water pump",,0,0
80115,2,8,807,2,946,309,"Sprinkler",,0,0
80115,2,8,807,2,946,310,"Other animal drawn e",,0,0
80115,2,8,807,2,946,311,"Other tractor drawn",,0,0
80115,2,8,807,2,946,312,"Sprayer",,0,0
80115,2,8,807,2,946,313,"Outboard motor",,0,0
80115,2,8,807,2,946,314,"Canoe",,0,0
80115,2,8,807,2,946,315,"Boat",,0,0
80115,2,8,807,2,946,316,"Fishing net",,0,0
80115,2,8,807,2,946,317,"Safety equipment(fis",,0,0
80115,2,8,807,2,946,318,"Wheelbarrow",,0,0
80115,2,8,807,2,946,319,"Cutlass","CUTLASS",9,0
80115,2,8,807,2,946,320,"Hoe","HOE",11,0
80115,2,8,807,2,946,321,"Sickle",,0,0
80115,2,8,807,2,946,322,"Other (Specify)1",,,
80116,2,8,807,2,946,301,"Tractor",,0,0
80116,2,8,807,2,946,302,"Plough",,0,0
80116,2,8,807,2,946,303,"Trailer/Cart",,0,0
80116,2,8,807,2,946,304,"Ridger",,0,0
80116,2,8,807,2,946,305,"Planter",,0,0
80116,2,8,807,2,946,306,"Pickup",,0,0
80116,2,8,807,2,946,307,"Harvester",,0,0
80116,2,8,807,2,946,308,"Water pump",,0,0
80116,2,8,807,2,946,309,"Sprinkler",,0,0
80116,2,8,807,2,946,310,"Other animal drawn e",,0,0
80116,2,8,807,2,946,311,"Other tractor drawn",,0,0
80116,2,8,807,2,946,312,"Sprayer",,0,0
80116,2,8,807,2,946,313,"Outboard motor",,0,0
80116,2,8,807,2,946,314,"Canoe",,0,0
80116,2,8,807,2,946,315,"Boat",,0,0
80116,2,8,807,2,946,316,"Fishing net",,0,0
80116,2,8,807,2,946,317,"Safety equipment(fis",,0,0
80116,2,8,807,2,946,318,"Wheelbarrow",,0,0
80116,2,8,807,2,946,319,"Cutlass","3 SET OF CUTLASS",3,0
80116,2,8,807,2,946,320,"Hoe","7 SET OF HOE",7,0
80116,2,8,807,2,946,321,"Sickle",,0,0
80116,2,8,807,2,946,322,"Other (Specify)1",,,
80117,2,8,807,2,946,301,"Tractor",,0,0
80117,2,8,807,2,946,302,"Plough",,0,0
80117,2,8,807,2,946,303,"Trailer/Cart",,0,0
80117,2,8,807,2,946,304,"Ridger",,0,0
80117,2,8,807,2,946,305,"Planter",,0,0
80117,2,8,807,2,946,306,"Pickup",,0,0
80117,2,8,807,2,946,307,"Harvester",,0,0
80117,2,8,807,2,946,308,"Water pump",,0,0
80117,2,8,807,2,946,309,"Sprinkler",,0,0
80117,2,8,807,2,946,311,"Other tractor drawn",,0,0
80117,2,8,807,2,946,312,"Sprayer","SPRAYER",1,0
80117,2,8,807,2,946,313,"Outboard motor",,2,0
80117,2,8,807,2,946,314,"Canoe",,2,0
80117,2,8,807,2,946,315,"Boat",,2,0
80117,2,8,807,2,946,316,"Fishing net",,2,0
80117,2,8,807,2,946,317,"Safety equipment(fis",,2,0
80117,2,8,807,2,946,318,"Wheelbarrow",,2,0
80117,2,8,807,2,946,319,"Cutlass","2 SHORT/1 LANG CUTLA",3,0
80117,2,8,807,2,946,320,"Hoe","3 SHORT/3 LONG HOES",6,0
80117,2,8,807,2,946,321,"Sickle",,,0
80117,2,8,807,2,946,322,"Other (Specify)1",,,
80118,2,8,807,2,946,301,"Tractor",,0,0
80118,2,8,807,2,946,302,"Plough","PLOUGH",1,0
80118,2,8,807,2,946,303,"Trailer/Cart",,0,0
80118,2,8,807,2,946,304,"Ridger",,0,0
80118,2,8,807,2,946,305,"Planter",,0,0
80118,2,8,807,2,946,306,"Pickup",,0,0
80118,2,8,807,2,946,307,"Harvester",,0,0
80118,2,8,807,2,946,308,"Water pump",,0,0
80118,2,8,807,2,946,309,"Sprinkler",,0,0
80118,2,8,807,2,946,310,"Other animal drawn e",,0,0
80118,2,8,807,2,946,311,"Other tractor drawn",,0,0
80118,2,8,807,2,946,312,"Sprayer","SPRAYER",1,0
80118,2,8,807,2,946,313,"Outboard motor",,0,0
80118,2,8,807,2,946,314,"Canoe",,0,0
80118,2,8,807,2,946,315,"Boat",,0,0
80118,2,8,807,2,946,316,"Fishing net",,0,0
80118,2,8,807,2,946,317,"Safety equipment(fis",,0,0
80118,2,8,807,2,946,318,"Wheelbarrow",,0,0
80118,2,8,807,2,946,319,"Cutlass","SET OF CUTLASS",2,0
80118,2,8,807,2,946,320,"Hoe","SET OF HOE",5,0
80118,2,8,807,2,946,321,"Sickle",,0,0
80118,2,8,807,2,946,322,"Other (Specify)1",,,
80119,2,8,807,2,946,301,"Tractor",,0,0
80119,2,8,807,2,946,302,"Plough",,0,0
80119,2,8,807,2,946,303,"Trailer/Cart",,0,0
80119,2,8,807,2,946,304,"Ridger",,0,0
80119,2,8,807,2,946,305,"Planter",,0,0
80119,2,8,807,2,946,306,"Pickup",,0,0
80119,2,8,807,2,946,307,"Harvester",,0,0
80119,2,8,807,2,946,308,"Water pump",,0,0
80119,2,8,807,2,946,309,"Sprinkler",,0,0
80119,2,8,807,2,946,310,"Other animal drawn e",,0,0
80119,2,8,807,2,946,311,"Other tractor drawn",,0,0
80119,2,8,807,2,946,312,"Sprayer",,0,0
80119,2,8,807,2,946,313,"Outboard motor",,0,0
80119,2,8,807,2,946,314,"Canoe",,0,0
80119,2,8,807,2,946,315,"Boat",,0,0
80119,2,8,807,2,946,316,"Fishing net",,0,0
80119,2,8,807,2,946,317,"Safety equipment(fis",,0,0
80119,2,8,807,2,946,318,"Wheelbarrow",,0,0
80119,2,8,807,2,946,319,"Cutlass","CUTLASS",1,0
80119,2,8,807,2,946,320,"Hoe","HOE",4,0
80119,2,8,807,2,946,321,"Sickle",,0,0
80119,2,8,807,2,946,322,"Other (Specify)1",,,
80120,2,8,807,2,946,301,"Tractor",,0,0
80120,2,8,807,2,946,302,"Plough",,0,0
80120,2,8,807,2,946,303,"Trailer/Cart",,0,0
80120,2,8,807,2,946,304,"Ridger",,0,0
80120,2,8,807,2,946,305,"Planter",,0,0
80120,2,8,807,2,946,306,"Pickup",,0,0
80120,2,8,807,2,946,307,"Harvester",,0,0
80120,2,8,807,2,946,308,"Water pump",,0,0
80120,2,8,807,2,946,309,"Sprinkler",,0,0
80120,2,8,807,2,946,310,"Other animal drawn e","OTHER ANIMAL D.E.",1,0
80120,2,8,807,2,946,311,"Other tractor drawn",,0,0
80120,2,8,807,2,946,312,"Sprayer",,0,0
80120,2,8,807,2,946,313,"Outboard motor",,0,0
80120,2,8,807,2,946,314,"Canoe",,0,0
80120,2,8,807,2,946,315,"Boat",,0,0
80120,2,8,807,2,946,316,"Fishing net",,0,0
80120,2,8,807,2,946,317,"Safety equipment(fis",,0,0
80120,2,8,807,2,946,318,"Wheelbarrow",,0,0
80120,2,8,807,2,946,319,"Cutlass","CUTLASS",3,0
80120,2,8,807,2,946,320,"Hoe","HOE",5,0
80120,2,8,807,2,946,321,"Sickle",,0,0
80120,2,8,807,2,946,322,"Other (Specify)1",,,
80121,2,8,807,2,2396,301,"Tractor",,0,0
80121,2,8,807,2,2396,302,"Plough",,0,0
80121,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80121,2,8,807,2,2396,304,"Ridger",,0,0
80121,2,8,807,2,2396,305,"Planter",,0,0
80121,2,8,807,2,2396,306,"Pickup",,0,0
80121,2,8,807,2,2396,307,"Harvester",,0,0
80121,2,8,807,2,2396,308,"Water pump",,0,0
80121,2,8,807,2,2396,309,"Sprinkler",,0,0
80121,2,8,807,2,2396,310,"Other animal drawn e",,0,0
80121,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80121,2,8,807,2,2396,312,"Sprayer",,0,0
80121,2,8,807,2,2396,313,"Outboard motor",,0,0
80121,2,8,807,2,2396,314,"Canoe",,0,0
80121,2,8,807,2,2396,315,"Boat",,0,0
80121,2,8,807,2,2396,316,"Fishing net",,0,0
80121,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80121,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80121,2,8,807,2,2396,319,"Cutlass","CUTLASS",10,0
80121,2,8,807,2,2396,320,"Hoe","HOE",8,0
80121,2,8,807,2,2396,321,"Sickle",,0,0
80121,2,8,807,2,2396,322,"Other (Specify)1",,,
80122,2,8,807,2,2396,301,"Tractor",,0,0
80122,2,8,807,2,2396,302,"Plough",,0,0
80122,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80122,2,8,807,2,2396,304,"Ridger",,0,0
80122,2,8,807,2,2396,305,"Planter",,0,0
80122,2,8,807,2,2396,306,"Pickup",,0,0
80122,2,8,807,2,2396,307,"Harvester",,0,0
80122,2,8,807,2,2396,308,"Water pump",,0,0
80122,2,8,807,2,2396,309,"Sprinkler",,0,0
80122,2,8,807,2,2396,310,"Other animal drawn e",,0,0
80122,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80122,2,8,807,2,2396,312,"Sprayer",,0,0
80122,2,8,807,2,2396,313,"Outboard motor",,0,0
80122,2,8,807,2,2396,314,"Canoe",,0,0
80122,2,8,807,2,2396,315,"Boat",,0,0
80122,2,8,807,2,2396,316,"Fishing net",,0,0
80122,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80122,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80122,2,8,807,2,2396,319,"Cutlass","CUTLASS 2 SET.1CUTLA",3,0
80122,2,8,807,2,2396,320,"Hoe","9 SET OF HOES",9,0
80122,2,8,807,2,2396,321,"Sickle",,0,0
80122,2,8,807,2,2396,322,"Other (Specify)1",,,
80123,2,8,807,2,2396,301,"Tractor",,0,0
80123,2,8,807,2,2396,302,"Plough",,0,0
80123,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80123,2,8,807,2,2396,304,"Ridger",,0,0
80123,2,8,807,2,2396,305,"Planter",,0,0
80123,2,8,807,2,2396,306,"Pickup",,0,0
80123,2,8,807,2,2396,307,"Harvester",,0,0
80123,2,8,807,2,2396,308,"Water pump",,0,0
80123,2,8,807,2,2396,309,"Sprinkler",,0,0
80123,2,8,807,2,2396,310,"Other animal drawn e",,0,0
80123,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80123,2,8,807,2,2396,312,"Sprayer",,0,0
80123,2,8,807,2,2396,313,"Outboard motor",,0,0
80123,2,8,807,2,2396,314,"Canoe",,0,0
80123,2,8,807,2,2396,315,"Boat",,0,0
80123,2,8,807,2,2396,316,"Fishing net",,0,0
80123,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80123,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80123,2,8,807,2,2396,319,"Cutlass","CUTLASS",1,0
80123,2,8,807,2,2396,320,"Hoe","4 SET HOE",4,0
80123,2,8,807,2,2396,321,"Sickle",,0,0
80123,2,8,807,2,2396,322,"Other (Specify)1",,,
80124,2,8,807,2,2396,301,"Tractor",,0,0
80124,2,8,807,2,2396,302,"Plough",,0,0
80124,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80124,2,8,807,2,2396,304,"Ridger",,0,0
80124,2,8,807,2,2396,305,"Planter",,0,0
80124,2,8,807,2,2396,306,"Pickup",,0,0
80124,2,8,807,2,2396,307,"Harvester",,0,0
80124,2,8,807,2,2396,308,"Water pump",,0,0
80124,2,8,807,2,2396,309,"Sprinkler",,0,0
80124,2,8,807,2,2396,310,"Other animal drawn e","OTHER ANIMAL EQUIPI.",1,0
80124,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80124,2,8,807,2,2396,312,"Sprayer",,0,0
80124,2,8,807,2,2396,313,"Outboard motor",,0,0
80124,2,8,807,2,2396,314,"Canoe",,0,0
80124,2,8,807,2,2396,315,"Boat",,0,0
80124,2,8,807,2,2396,316,"Fishing net",,0,0
80124,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80124,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80124,2,8,807,2,2396,319,"Cutlass","CUTLASS",12,0
80124,2,8,807,2,2396,320,"Hoe","HOE",10,0
80124,2,8,807,2,2396,321,"Sickle",,0,0
80124,2,8,807,2,2396,322,"Other (Specify)1",,,
80125,2,8,807,2,2396,301,"Tractor",,0,0
80125,2,8,807,2,2396,302,"Plough",,0,0
80125,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80125,2,8,807,2,2396,304,"Ridger",,0,0
80125,2,8,807,2,2396,305,"Planter",,0,0
80125,2,8,807,2,2396,306,"Pickup",,0,0
80125,2,8,807,2,2396,307,"Harvester",,0,0
80125,2,8,807,2,2396,308,"Water pump",,0,0
80125,2,8,807,2,2396,309,"Sprinkler",,0,0
80125,2,8,807,2,2396,310,"Other animal drawn e","OTHER ANIMAL RAWN",2,0
80125,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80125,2,8,807,2,2396,312,"Sprayer",,0,0
80125,2,8,807,2,2396,313,"Outboard motor",,0,0
80125,2,8,807,2,2396,314,"Canoe",,0,0
80125,2,8,807,2,2396,315,"Boat",,0,0
80125,2,8,807,2,2396,316,"Fishing net",,0,0
80125,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80125,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80125,2,8,807,2,2396,319,"Cutlass","CUTLASS",4,0
80125,2,8,807,2,2396,320,"Hoe","HOE",9,0
80125,2,8,807,2,2396,321,"Sickle",,0,0
80125,2,8,807,2,2396,322,"Other (Specify)1",,,
80126,2,8,807,2,2396,301,"Tractor",,0,0
80126,2,8,807,2,2396,302,"Plough",,0,0
80126,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80126,2,8,807,2,2396,304,"Ridger",,0,0
80126,2,8,807,2,2396,305,"Planter",,0,0
80126,2,8,807,2,2396,306,"Pickup",,0,0
80126,2,8,807,2,2396,307,"Harvester",,0,0
80126,2,8,807,2,2396,308,"Water pump",,0,0
80126,2,8,807,2,2396,309,"Sprinkler",,0,0
80126,2,8,807,2,2396,310,"Other animal drawn e",,0,0
80126,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80126,2,8,807,2,2396,312,"Sprayer",,0,0
80126,2,8,807,2,2396,313,"Outboard motor",,0,0
80126,2,8,807,2,2396,314,"Canoe",,0,0
80126,2,8,807,2,2396,315,"Boat",,0,0
80126,2,8,807,2,2396,316,"Fishing net",,0,0
80126,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80126,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80126,2,8,807,2,2396,319,"Cutlass","CUTLASS",8,0
80126,2,8,807,2,2396,320,"Hoe","HOE",10,0
80126,2,8,807,2,2396,321,"Sickle",,,0
80126,2,8,807,2,2396,322,"Other (Specify)1",,,
80127,2,8,807,2,2396,301,"Tractor",,0,0
80127,2,8,807,2,2396,302,"Plough",,0,0
80127,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80127,2,8,807,2,2396,304,"Ridger",,0,0
80127,2,8,807,2,2396,305,"Planter",,0,0
80127,2,8,807,2,2396,306,"Pickup",,0,0
80127,2,8,807,2,2396,307,"Harvester",,0,0
80127,2,8,807,2,2396,308,"Water pump",,0,0
80127,2,8,807,2,2396,309,"Sprinkler",,0,0
80127,2,8,807,2,2396,310,"Other animal drawn e","OTHER ANIMAL DRAEN E",1,0
80127,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80127,2,8,807,2,2396,312,"Sprayer","SPRAYER",1,0
80127,2,8,807,2,2396,313,"Outboard motor",,0,0
80127,2,8,807,2,2396,314,"Canoe",,0,0
80127,2,8,807,2,2396,315,"Boat",,0,0
80127,2,8,807,2,2396,316,"Fishing net",,0,0
80127,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80127,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80127,2,8,807,2,2396,319,"Cutlass","CUTLASS 3(LONG)",3,0
80127,2,8,807,2,2396,320,"Hoe","SHORT 5/LONG 1O LONG",15,0
80127,2,8,807,2,2396,321,"Sickle",,0,0
80127,2,8,807,2,2396,322,"Other (Specify)1","0",,0
80128,2,8,807,2,2396,301,"Tractor",,0,0
80128,2,8,807,2,2396,302,"Plough",,0,0
80128,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80128,2,8,807,2,2396,304,"Ridger",,0,0
80128,2,8,807,2,2396,305,"Planter",,0,0
80128,2,8,807,2,2396,306,"Pickup",,0,0
80128,2,8,807,2,2396,307,"Harvester",,0,0
80128,2,8,807,2,2396,308,"Water pump",,0,0
80128,2,8,807,2,2396,309,"Sprinkler",,0,0
80128,2,8,807,2,2396,310,"Other animal drawn e","OTHER ANIMAL DRAWN E",1,0
80128,2,8,807,2,2396,312,"Sprayer","SPRAYER",1,0
80128,2,8,807,2,2396,313,"Outboard motor",,0,0
80128,2,8,807,2,2396,314,"Canoe",,0,0
80128,2,8,807,2,2396,315,"Boat",,0,0
80128,2,8,807,2,2396,316,"Fishing net",,0,0
80128,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80128,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80128,2,8,807,2,2396,319,"Cutlass","CUTLASS LONG(4)",4,0
80128,2,8,807,2,2396,320,"Hoe","SHORT (5) LANG(5)HOE",10,0
80128,2,8,807,2,2396,321,"Sickle",,0,0
80128,2,8,807,2,2396,322,"Other (Specify)1",,,
80129,2,8,807,2,2396,301,"Tractor",,0,0
80129,2,8,807,2,2396,302,"Plough",,0,0
80129,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80129,2,8,807,2,2396,304,"Ridger",,0,0
80129,2,8,807,2,2396,305,"Planter",,0,0
80129,2,8,807,2,2396,306,"Pickup",,0,0
80129,2,8,807,2,2396,307,"Harvester",,0,0
80129,2,8,807,2,2396,308,"Water pump",,0,0
80129,2,8,807,2,2396,309,"Sprinkler",,0,0
80129,2,8,807,2,2396,310,"Other animal drawn e",,0,0
80129,2,8,807,2,2396,311,"Other tractor drawn",,0,0
80129,2,8,807,2,2396,312,"Sprayer",,0,0
80129,2,8,807,2,2396,313,"Outboard motor",,0,0
80129,2,8,807,2,2396,314,"Canoe",,0,0
80129,2,8,807,2,2396,315,"Boat",,0,0
80129,2,8,807,2,2396,316,"Fishing net",,0,0
80129,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80129,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80129,2,8,807,2,2396,319,"Cutlass","CUTLASS",3,0
80129,2,8,807,2,2396,320,"Hoe","HOE SET",6,0
80129,2,8,807,2,2396,321,"Sickle",,,0
80129,2,8,807,2,2396,322,"Other (Specify)1",,,
80130,2,8,807,2,2396,301,"Tractor",,0,0
80130,2,8,807,2,2396,302,"Plough",,0,0
80130,2,8,807,2,2396,303,"Trailer/Cart",,0,0
80130,2,8,807,2,2396,304,"Ridger",,0,0
80130,2,8,807,2,2396,305,"Planter",,0,0
80130,2,8,807,2,2396,306,"Pickup",,0,0
80130,2,8,807,2,2396,307,"Harvester",,0,0
80130,2,8,807,2,2396,308,"Water pump",,0,0
80130,2,8,807,2,2396,309,"Sprinkler",,0,0
80130,2,8,807,2,2396,311,"Other tractor drawn","PLOUG",1,0
80130,2,8,807,2,2396,313,"Outboard motor","SPRAYER",1,0
80130,2,8,807,2,2396,314,"Canoe",,0,0
80130,2,8,807,2,2396,315,"Boat",,0,0
80130,2,8,807,2,2396,316,"Fishing net",,0,0
80130,2,8,807,2,2396,317,"Safety equipment(fis",,0,0
80130,2,8,807,2,2396,318,"Wheelbarrow",,0,0
80130,2,8,807,2,2396,319,"Cutlass",,0,0
80130,2,8,807,2,2396,320,"Hoe",,5,0
80130,2,8,807,2,2396,321,"Sickle",,0,0
80130,2,8,807,2,2396,322,"Other (Specify)1",,,
80131,2,8,807,2,1438,301,"Tractor",,0,0
80131,2,8,807,2,1438,302,"Plough",,0,0
80131,2,8,807,2,1438,303,"Trailer/Cart",,0,0
80131,2,8,807,2,1438,304,"Ridger",,0,0
80131,2,8,807,2,1438,305,"Planter",,0,0
80131,2,8,807,2,1438,306,"Pickup",,0,0
80131,2,8,807,2,1438,307,"Harvester",,0,0
80131,2,8,807,2,1438,308,"Water pump",,0,0
80131,2,8,807,2,1438,309,"Sprinkler",,0,0
80131,2,8,807,2,1438,310,"Other animal drawn e",,0,0
80131,2,8,807,2,1438,311,"Other tractor drawn",,0,0
80131,2,8,807,2,1438,312,"Sprayer",,0,0
80131,2,8,807,2,1438,313,"Outboard motor",,0,0
80131,2,8,807,2,1438,314,"Canoe",,0,0
80131,2,8,807,2,1438,315,"Boat",,0,0
80131,2,8,807,2,1438,316,"Fishing net",,0,0
80131,2,8,807,2,1438,317,"Safety equipment(fis",,0,0
80131,2,8,807,2,1438,318,"Wheelbarrow",,0,0
80131,2,8,807,2,1438,319,"Cutlass","CUTLASS",8,0
80131,2,8,807,2,1438,320,"Hoe","HOE",8,0
80131,2,8,807,2,1438,321,"Sickle",,0,0
80131,2,8,807,2,1438,322,"Other (Specify)1",,,
80132,2,8,807,2,1438,301,"Tractor",,0,0
80132,2,8,807,2,1438,302,"Plough",,0,0
80132,2,8,807,2,1438,303,"Trailer/Cart",,0,0
80132,2,8,807,2,1438,304,"Ridger",,0,0
80132,2,8,807,2,1438,305,"Planter",,0,0
80132,2,8,807,2,1438,306,"Pickup",,0,0
80132,2,8,807,2,1438,307,"Harvester",,0,0
80132,2,8,807,2,1438,308,"Water pump",,0,0
80132,2,8,807,2,1438,309,"Sprinkler",,0,0
80132,2,8,807,2,1438,310,"Other animal drawn e",,0,0
80132,2,8,807,2,1438,311,"Other tractor drawn",,0,0
80132,2,8,807,2,1438,312,"Sprayer",,0,0
80132,2,8,807,2,1438,313,"Outboard motor",,0,0
80132,2,8,807,2,1438,314,"Canoe",,0,0
80132,2,8,807,2,1438,315,"Boat",,0,0
80132,2,8,807,2,1438,316,"Fishing net",,0,0
80132,2,8,807,2,1438,317,"Safety equipment(fis",,0,0
80132,2,8,807,2,1438,318,"Wheelbarrow",,0,0
80132,2,8,807,2,1438,319,"Cutlass","CUTLASS",6,0
80132,2,8,807,2,1438,320,"Hoe","HOE",8,0
80132,2,8,807,2,1438,321,"Sickle",,0,0
80132,2,8,807,2,1438,322,"Other (Specify)1",,,
80133,2,8,807,2,1438,301,"Tractor",,0,0
80133,2,8,807,2,1438,302,"Plough",,0,0
80133,2,8,807,2,1438,303,"Trailer/Cart",,0,0
80133,2,8,807,2,1438,304,"Ridger",,0,0
80133,2,8,807,2,1438,305,"Planter",,0,0
80133,2,8,807,2,1438,306,"Pickup",,0,0
80133,2,8,807,2,1438,307,"Harvester",,0,0
80133,2,8,807,2,1438,308,"Water pump",,0,0
80133,2,8,807,2,1438,309,"Sprinkler",,0,0
80133,2,8,807,2,1438,310,"Other animal drawn e",,0,0
80133,2,8,807,2,1438,311,"Other tractor drawn",,0,0
80133,2,8,807,2,1438,312,"Sprayer","SPRAYER",1,0
80133,2,8,807,2,1438,313,"Outboard motor",,0,0
80133,2,8,807,2,1438,314,"Canoe",,0,0
80133,2,8,807,2,1438,315,"Boat",,0,0
80133,2,8,807,2,1438,316,"Fishing net",,0,0
80133,2,8,807,2,1438,317,"Safety equipment(fis",,0,0
80133,2,8,807,2,1438,318,"Wheelbarrow",,0,0
80133,2,8,807,2,1438,319,"Cutlass","CUTLASS",3,0
80133,2,8,807,2,1438,321,"Sickle",,0,0
80133,2,8,807,2,1438,322,"Other (Specify)1",,,
80134,2,8,807,2,1438,301,"Tractor",,0,0
80134,2,8,807,2,1438,302,"Plough",,0,0
80134,2,8,807,2,1438,303,"Trailer/Cart",,0,0
80134,2,8,807,2,1438,304,"Ridger",,0,0
80134,2,8,807,2,1438,305,"Planter",,0,0
80134,2,8,807,2,1438,306,"Pickup",,0,0
80134,2,8,807,2,1438,307,"Harvester",,0,0
80134,2,8,807,2,1438,308,"Water pump",,0,0
80134,2,8,807,2,1438,309,"Sprinkler",,0,0
80134,2,8,807,2,1438,310,"Other animal drawn e",,0,0
80134,2,8,807,2,1438,311,"Other tractor drawn",,0,0
80134,2,8,807,2,1438,312,"Sprayer",,0,0
80134,2,8,807,2,1438,313,"Outboard motor",,0,0
80134,2,8,807,2,1438,314,"Canoe",,0,0
80134,2,8,807,2,1438,315,"Boat",,0,0
80134,2,8,807,2,1438,316,"Fishing net",,0,0
80134,2,8,807,2,1438,317,"Safety equipment(fis",,0,0
80134,2,8,807,2,1438,318,"Wheelbarrow",,0,0
80134,2,8,807,2,1438,319,"Cutlass","2 SET OF CUTLASS",2,0
80134,2,8,807,2,1438,320,"Hoe","5 SET OF HOE",5,0
80134,2,8,807,2,1438,321,"Sickle",,0,0
80134,2,8,807,2,1438,322,"Other (Specify)1",,,
80135,2,8,807,2,1438,301,"Tractor",,0,0
80135,2,8,807,2,1438,302,"Plough",,0,0
80135,2,8,807,2,1438,303,"Trailer/Cart",,0,0
80135,2,8,807,2,1438,304,"Ridger",,0,0
80135,2,8,807,2,1438,305,"Planter",,0,0
80135,2,8,807,2,1438,306,"Pickup",,0,0
80135,2,8,807,2,1438,307,"Harvester",,0,0
80135,2,8,807,2,1438,308,"Water pump",,0,0
80135,2,8,807,2,1438,309,"Sprinkler",,0,0
80135,2,8,807,2,1438,310,"Other animal drawn e","OTHER ANIMAM D .E",1,0
80135,2,8,807,2,1438,311,"Other tractor drawn",,0,0
80135,2,8,807,2,1438,312,"Sprayer","SPRSYER",1,0
80135,2,8,807,2,1438,313,"Outboard motor",,0,0
80135,2,8,807,2,1438,314,"Canoe",,0,0
80135,2,8,807,2,1438,315,"Boat",,0,0
80135,2,8,807,2,1438,316,"Fishing net",,0,0
80135,2,8,807,2,1438,317,"Safety equipment(fis",,0,0
80135,2,8,807,2,1438,318,"Wheelbarrow",,0,0
80135,2,8,807,2,1438,319,"Cutlass","CUTLASS",4,0
80135,2,8,807,2,1438,320,"Hoe","HOE",15,0
80135,2,8,807,2,1438,321,"Sickle",,0,0
80135,2,8,807,2,1438,322,"Other (Specify)1",,,
80136,2,8,807,2,1438,301,"Tractor",,0,0
80136,2,8,807,2,1438,302,"Plough",,0,0
80136,2,8,807,2,1438,303,"Trailer/Cart",,0,0
80136,2,8,807,2,1438,304,"Ridger",,0,0
80136,2,8,807,2,1438,305,"Planter",,0,0
80136,2,8,807,2,1438,306,"Pickup",,0,0
80136,2,8,807,2,1438,307,"Harvester",,0,0
80136,2,8,807,2,1438,308,"Water pump",,0,0
80136,2,8,807,2,1438,309,"Sprinkler",,0,0
80136,2,8,807,2,1438,310,"Other animal drawn e",,0,0
80136,2,8,807,2,1438,311,"Other tractor drawn",,0,0
80136,2,8,807,2,1438,312,"Sprayer",,0,0
80136,2,8,807,2,1438,313,"Outboard motor",,0,0
80136,2,8,807,2,1438,314,"Canoe",,0,0
80136,2,8,807,2,1438,315,"Boat",,0,0
80136,2,8,807,2,1438,316,"Fishing net",,0,0
80136,2,8,807,2,1438,317,"Safety equipment(fis",,0,0
80136,2,8,807,2,1438,318,"Wheelbarrow","W/BARROW",2,0
80136,2,8,807,2,1438,319,"Cutlass","CUTLASS 2 SET/1 CUIT",3,0
