"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a1","sa3q6a2","sa3q6b1","sa3q6b2","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q12b1","sa3q12b2","sa3q12c1","sa3q12c2","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q17b1","sa3q17b2","sa3q18","tracked_obs"
2,5,516,2,942,50085,2,1,"COWPEA",1010,1,,,120,2,50,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,6000,0
2,5,516,2,942,50085,2,2,"G/CORN",1070,1,,,120,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
2,5,516,2,942,50086,1,1,"MILLET",1100,1,,,145,2,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,5,516,2,942,50086,1,2,"G/CORN",1070,1,,,,,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,5,516,2,942,50086,1,3,"G/NUT",1060,1,,,,,150,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,516,2,942,50087,1,1,"MILLET",1100,1,,,107,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4800,0
2,5,516,2,942,50087,1,2,"G/CORN",1070,1,,,107,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4000,0
2,5,516,2,942,50087,1,3,"G/NUT",1060,1,,,107,2,50,14,1,,2,,,2,,,,,,,,,,,,,,,,,,,7500,0
2,5,516,2,942,50087,2,1,"MILLET",1100,1,,,120,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4800,0
2,5,516,2,942,50087,2,2,"G/CORN",1070,1,,,120,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,400,0
2,5,516,2,942,50088,1,1,"G/NUT",1060,1,,,160,2,50,14,1,,2,,,1,"N1",50,14,1500,1,,1,,1,2,,,,,,,,,1500,0
2,5,516,2,942,50088,1,2,"B/SEED",2040,1,,,160,2,30,14,1,,2,,,1,"N1",30,14,9000,1,,1,,1,2,,,,,,,,,9000,0
2,5,516,2,942,50088,1,3,"MILLET",1100,1,,,160,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4800,0
2,5,516,2,942,50088,1,4,"G/CORN",1070,1,,,160,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4000,0
2,5,516,2,942,50088,1,5,"COWPEA",1010,1,,,160,2,20,14,1,,2,,,2,,,,,,,,,,,,,,,,,,,7000,0
2,5,516,2,942,50089,1,1,"MILLET",1100,1,,,240,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,22400,0
2,5,516,2,942,50089,1,2,"G/CORN",1070,1,,,240,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10400,0
2,5,516,2,942,50089,1,3,"BEANS",1010,1,,,240,2,150,1,1,,2,,,1,"N1",100,1,10500,1,,1,,1,2,,,,,,,,,15750,0
2,5,508,2,984,50091,1,1,"G.NUT",1060,1,,,120,2,300,1,1,,2,,,1,"N1",300,1,12000,1,,1,0,1,2,,,,,,,,,12000,0
2,5,508,2,984,50091,1,2,"G.CORN",1070,1,,,120,2,200,1,1,,2,,,1,"N1",200,1,12000,1,,1,0,1,2,,,,,,,,,12000,0
2,5,508,2,984,50091,1,3,"MILLET",1100,1,,,120,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,7000,0
2,5,508,2,984,50091,1,4,"PEPPER",2140,1,,,120,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,5,508,2,984,50091,1,5,"BEANS",1010,1,,,120,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,150000,0
2,5,508,2,984,50091,1,6,"BAMBARA NUT",2020,1,,,120,2,100,1,1,,2,,,1,"N1",100,1,8000,1,,1,0,1,2,,,,,,,,,8000,0
2,5,508,2,984,50091,2,1,"G.CORN",1070,1,,,200,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,508,2,984,50091,2,2,"G.NUT",1060,1,,,200,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
2,5,508,2,984,50091,3,1,"BEENI-SEED",2040,1,,,300,2,200,1,1,,2,,,1,"N1",200,1,40000,1,,1,0,1,2,,,,,,,,,40000,0
2,5,508,2,984,50091,3,2,"MAIZE",1080,1,,,300,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,5,508,2,984,50092,1,1,"G.CORN",1070,1,,,300,2,2000,1,1,3,2,,,1,"N1",1000,1,60000,1,3,1,3,1,2,,,,,,,,,120000,0
2,5,508,2,984,50092,2,1,"G.CORN",1070,1,,,400,2,1000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50092,2,2,"MAIZE",1080,1,,,400,2,600,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,508,2,984,50092,2,3,"G.NUT",1060,1,,,400,2,500,1,1,3,2,,,1,"N1",500,1,200,1,3,1,3,1,2,,,,,,,,,20000,0
2,5,508,2,984,50092,2,4,"BEANS",1010,1,,,400,2,200,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,5,508,2,984,50092,3,1,"G.CORN",1070,1,,,200,2,1000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50092,4,1,"MILLET",1100,1,,,500,2,300,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,508,2,984,50092,4,2,"G.CORN",1070,1,,,500,2,600,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,508,2,984,50092,4,3,"BENISEED",2040,1,,,500,2,300,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50092,4,4,"G.NUT",1060,1,,,500,2,1000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,5,508,2,984,50093,1,1,"MILLET",1100,1,,,600,2,11,62,1,,2,,,2,,,,,,,,,,,,,,,,,,,11000,0
2,5,508,2,984,50093,1,2,"G.NUT",1060,1,,,600,2,1000,1,1,,2,,,1,"N1",700,1,31500,1,,1,0,1,2,,,,,,,,,45000,0
2,5,508,2,984,50093,1,3,"BEANS",1010,1,,,600,2,200,1,1,,2,,,1,"N1",200,1,24000,1,,1,0,1,2,,,,,,,,,24000,0
2,5,508,2,984,50093,1,4,"G.CORN",1070,1,,,600,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,508,2,984,50093,2,1,"BENISEED",2040,1,,,380,2,400,1,1,,2,,,1,"N1",400,1,56000,1,,1,0,1,2,,,,,,,,,56000,0
2,5,508,2,984,50093,2,2,"MAIZE",1080,1,,,380,2,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,508,2,984,50093,2,3,"G.CORN",1070,1,,,380,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,16500,0
2,5,508,2,984,50094,1,1,"G.CORN",1070,1,,,253,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,50000,0
2,5,508,2,984,50094,1,2,"BENISEED",2040,1,,,253,2,200,1,1,,2,,,1,"N1",200,1,29000,1,,1,0,1,2,,,,,,,,,29000,0
2,5,508,2,984,50094,2,1,"G.NUT",1060,1,,,176,2,900,1,1,,2,,,1,"N1",800,1,36000,1,,1,0,1,2,,,,,,,,,40500,0
2,5,508,2,984,50094,2,2,"MILLET",1100,1,,,176,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,508,2,984,50094,3,1,"RICE",1110,1,,,467,7,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,22000,0
2,5,508,2,984,50095,1,1,"G.CORN",1070,1,,,300,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50095,1,2,"SASAME SEED",2040,1,,,300,2,200,1,1,,2,,,1,"N1",200,1,40000,1,,1,0,1,2,,,,,,,,,40000,0
2,5,508,2,984,50095,1,3,"BEANS",1010,1,,,300,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,15000,0
2,5,508,2,984,50095,2,1,"G.CORN",1070,1,,,100,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50095,3,1,"G.CORN",1070,1,,,200,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
2,5,508,2,984,50095,3,2,"SASAME SEED",2040,1,,,200,2,300,1,1,,2,,,1,"N1",200,1,40000,1,,1,0,1,2,,,,,,,,,60000,0
2,5,508,2,984,50097,1,1,"G.CORN",1070,1,,,300,2,600,1,,,2,,,2,,,,,,,,,,,,,,,,,,,39000,0
2,5,508,2,984,50097,2,1,"G.CORN",1070,1,,,350,2,800,1,,,2,,,2,,,,,,,,,,,,,,,,,,,52000,0
2,5,508,2,984,50097,2,2,"MILLET",1100,1,,,350,2,300,1,,,2,,,2,,,,,,,,,,,,,,,,,,,19500,0
2,5,508,2,984,50097,2,3,"BENISEED",2040,1,,,350,2,200,1,,,2,,,1,"N1",200,1,24000,1,2,1,0,1,2,,,,,,,,,24000,0
2,5,508,2,984,50097,3,1,"G.NUT",1060,1,,,400,2,800,1,,,2,,,1,"N1",100,1,13000,1,,1,0,1,2,,,,,,,,,52000,0
2,5,508,2,984,50097,3,2,"MILLET",1100,1,,,400,2,100,1,,,2,,,2,,,,,,,,,,,,,,,,,,,6500,0
2,5,508,2,984,50098,1,1,"MILLET",1100,1,,,300,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,32000,0
2,5,508,2,984,50098,1,2,"G.CORN",1070,1,,,300,2,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,5,508,2,984,50098,1,3,"BEANS",1010,1,,,300,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,2000,0
2,5,508,2,984,50098,1,4,"G.NUT",1062,1,,,300,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,5,508,2,984,50098,2,1,"MAIZE",1080,1,,,155,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,508,2,984,50098,2,2,"MILLET",1100,1,,,155,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
2,5,508,2,984,50098,2,3,"G.COEN",1070,1,,,155,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
2,5,508,2,984,50098,3,1,"G.CORN",1070,1,,,210,2,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,508,2,984,50098,3,2,"BENISEED",2040,1,,,210,2,200,1,1,,2,,,1,"N1",200,1,24000,1,,1,0,1,2,,,,,,,,,24000,0
2,5,508,2,984,50099,1,1,"MILLET",1100,1,,,300,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50099,1,2,"G.NUT",1062,1,,,300,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,15000,0
2,5,508,2,984,50099,2,1,"G.CORN",1070,1,,,200,2,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,5,508,2,984,50099,2,2,"MILLET",1100,1,,,200,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,508,2,984,50099,2,3,"MAIZE",1080,1,,,200,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,5,508,2,984,50099,3,1,"G.CORN",1070,1,,,300,2,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,48000,0
2,5,508,2,984,50099,3,2,"BENISEED",2040,1,,,300,2,200,1,1,,2,,,1,"N1",200,1,24000,1,,1,0,1,2,,,,,,,,,24000,0
2,5,508,2,984,50100,1,1,"G.CORN",1070,1,,,300,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,984,50100,1,2,"MAIZE",1080,1,,,300,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
2,5,508,2,984,50100,2,1,"PEPPER",2140,1,,,150,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,5,514,1,2036,50102,1,1,"G/CORN",1070,1,,,160,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,514,1,2036,50102,1,2,"BEANS",1010,1,,,160,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,5,514,1,2036,50107,1,1,"G/CORN",1070,1,,,215,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,16000,0
2,5,514,1,2036,50107,1,2,"MILLET",1100,1,,,215,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
2,5,514,1,2036,50110,1,1,"MILLET",1100,1,,,200,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,6400,0
2,5,514,1,2036,50110,1,2,"COWPEA",1010,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50110,2,1,"COTTON",1051,1,,,400,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,5,508,2,718,50112,1,1,"G.CORN",1070,1,,,250,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,508,2,718,50112,1,2,"MAIZE",1080,1,,,250,2,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,508,2,718,50112,2,1,"MAIZE",1080,1,,,200,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,718,50113,1,1,"G.CORN",1070,1,,,200,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,508,2,718,50113,1,2,"G.NUT",1060,1,,,200,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,5,508,2,718,50113,2,1,"G.CORN",1070,1,,,150,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,508,2,718,50113,2,2,"G.NUT",1060,1,,,150,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,5,508,2,718,50113,2,3,"BEANS",1010,1,,,150,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,508,2,718,50114,1,1,"MAIZE",1080,1,,,520,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,718,50114,1,2,"G.CORN",1070,1,,,520,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,40600,0
2,5,508,2,718,50116,1,1,"RICE",1110,1,,,200,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,35000,0
2,5,508,2,718,50117,1,1,"G.CORN",1070,1,,,150,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,508,2,718,50117,1,2,"G.NUT",1062,1,,,150,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,5,508,2,718,50117,1,3,"MILLET",1100,1,,,150,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,508,2,718,50118,1,1,"MAIZE",1080,1,,,300,2,800,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,56000,0
2,5,508,2,718,50118,2,1,"G.CORN",1010,1,,,250,2,500,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,35000,0
2,5,508,2,718,50119,1,1,"G.CORN",1070,1,,,150,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,508,2,718,50119,1,2,"BEANS",1010,1,,,150,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,15000,0
2,5,508,2,718,50119,1,3,"BENISEED",2040,1,,,150,2,200,1,1,,2,,,1,"N1",200,,40000,1,,1,2,1,2,,,,,,,,,40000,0
2,5,508,2,718,50119,2,1,"BEANS",1010,1,,,200,2,500,1,1,,2,,,1,"N1",400,,60000,1,,1,10,1,2,,,,,,,,,15000,0
2,5,508,2,718,50120,1,1,"G.CORN",1070,1,,,150,2,700,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,45500,0
2,5,508,2,718,50120,1,2,"MAIZE",1080,1,,,150,2,100,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,7000,0
2,5,508,2,718,50120,1,3,"G.NUT",1060,1,,,150,2,500,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,5,508,2,718,50120,1,4,"BEANS",1010,1,,,150,2,100,1,1,3,2,,,1,"N1",50,5,6750,3,4,3,4,1,2,,,,,,,,,13500,0
2,5,508,2,718,50120,1,5,"OKRO",2120,1,,,150,2,100,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,3000,0
2,5,510,1,872,50124,1,1,"MILLET",1100,1,,,160,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,1800,0
2,5,510,1,872,50124,1,2,"G/CORN",1070,1,,,160,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,5500,0
2,5,510,1,872,50124,1,3,"BEANS",1010,1,,,160,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,1300,0
2,5,510,1,872,50125,1,1,"MILLET",1100,1,,,125,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4800,0
2,5,510,1,872,50125,1,2,"B/SEED",2040,1,,,125,2,100,1,1,,2,,,1,"N1",100,1,10000,1,,1,,1,2,,,,,,,,,10000,0
2,5,510,1,872,50125,2,2,"BEANS",1010,1,,,100,2,20,14,1,,2,,,2,,,,,,,,,,,,,,,,,,,4500,0
2,5,510,1,872,50125,2,3,"B/SEED",2040,1,,,100,2,100,1,1,,2,,,1,"N1",100,1,10000,1,,1,,1,2,,,,,,,,,10000,0
2,5,510,1,872,50125,2,4,"MILLET",1100,1,,,100,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,4800,0
2,5,518,2,1588,50131,1,1,"G.CORN",1070,1,,,187,2,200,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,11000,0
2,5,518,2,1588,50131,1,2,"MAIZE",1080,1,,,187,2,200,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,11000,0
2,5,518,2,1588,50131,2,1,"RICE",1110,1,,,1,4,300,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,13500,0
2,5,518,2,1588,50131,3,1,"MAIZE",1080,1,,,300,2,1000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,55000,0
2,5,518,2,1588,50131,3,2,"G.NUT",1060,1,,,300,2,400,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,16000,0
2,5,518,2,1588,50131,3,3,"SOYA BEANS",2220,1,,,300,2,100,1,1,3,2,,,1,"N1",100,1,6000,1,3,1,3,1,2,,,,,,,,,6000,0
2,5,518,2,1588,50131,4,1,"G.CORN",1070,1,,,280,2,600,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,33000,0
2,5,518,2,1588,50131,4,2,"MAIZE",1080,1,,,280,2,2000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,110000,0
2,5,518,2,1588,50131,5,1,"MAIZE",1080,1,,,150,2,300,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,16500,0
2,5,518,2,1588,50131,6,1,"SUGER CANE",2230,1,,,700,3,32,61,1,3,2,,,1,"N2",59,61,29500,2,3,1,3,1,2,,,,,,,,,30500,0
2,5,518,2,1588,50132,1,1,"G.CORN",1070,1,,,400,2,700,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,518,2,1588,50132,2,1,"MAIZE",1080,1,,,200,2,600,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,518,2,1588,50132,2,2,"MILLET",1100,1,,,200,2,100,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,7000,0
2,5,518,2,1588,50132,3,1,"SOYA BEANS",2220,1,,,150,2,100,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,800,0
2,5,518,2,1588,50132,3,2,"MILLET",1100,1,,,150,2,100,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,700,0
2,5,518,2,1588,50132,3,3,"MAIZE",1080,1,,,150,2,600,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,518,2,1588,50133,1,1,"LEFT FALLOW",9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,518,2,1588,50133,2,1,"G.CORN",1070,1,,,310,2,1500,1,1,,2,,,1,"N1",500,1,27500,1,,1,0,1,2,,,,,,,,,82500,0
2,5,518,2,1588,50133,2,2,"SOYA BEANS",2220,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,518,2,1588,50133,3,1,"MAIZE",1080,1,,,280,2,1000,1,1,,2,,,,,,,,,,,,,,,,,,,,,,60000,0
2,5,518,2,1588,50133,3,2,"G.CORN",1070,1,,,250,2,200,1,1,,2,,,,,,,,,,,,,,,,,,,,,,11000,0
2,5,518,2,1588,50133,4,1,"G.CORN",1070,1,,,14267,7,2500,,,,,,,,,,,,,,,,,,,,,,,,,,137500,0
2,5,518,2,1588,50133,5,1,"G.CORN",1070,1,,,21762,7,1500,1,1,,2,,,,,,,,,,,,,,,,,,,,,,82500,0
2,5,518,2,1588,50133,5,2,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,518,2,1588,50134,1,1,"MAIZE",1080,1,,,300,2,3000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,518,2,1588,50134,1,2,"G.CORN",1070,1,,,300,2,1000,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,5,518,2,1588,50134,2,1,"RICE",1110,1,,,1,4,300,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,5,518,2,1588,50135,1,1,"RICE",1110,1,,,360,2,1100,1,,,,,,1,"N1",500,1,27500,1,,1,2,1,2,,,,,,,,,55000,0
2,5,518,2,1588,50135,2,1,"RICE",1110,1,,,400,2,300,1,,,,,,2,,,,,,,,,,,,,,,,,,,15000,0
2,5,518,2,1588,50135,3,1,"G.CORN",1070,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,518,2,1588,50135,3,2,"MAIZE",1080,1,,,290,2,2100,1,,,,,,2,,,,,,,,,,,,,,,,,,,115500,0
2,5,518,2,1588,50135,3,3,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,518,2,1588,50135,4,1,"MAIZE",1080,1,,,300,2,900,1,,,,,,2,,,,,,,,,,,,,,,,,,,49500,0
2,5,518,2,1588,50136,1,1,"G.CORN",1070,1,,,213,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,518,2,1588,50136,1,2,"MAIZE",1080,1,,,198,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,518,2,1588,50137,1,1,"G.CORN",1070,1,,,200,2,400,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,518,2,1588,50137,2,1,"MAIZE",1080,1,,,350,2,600,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,518,2,1588,50137,2,2,"G.NUT",1060,1,,,350,2,200,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
2,5,518,2,1588,50137,3,1,"MAIZE",1080,1,,,500,2,1000,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,518,2,1588,50137,3,2,"SOYA BEANS",2220,1,,,500,2,300,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
2,5,518,2,1588,50137,3,3,"G.NUT",1060,1,,,500,2,1000,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,5,518,2,1588,50137,3,4,"G.CORN",1070,1,,,500,2,800,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,48000,0
2,5,518,2,1588,50137,4,1,"MAIZE",1080,1,,,450,2,1000,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,518,2,1588,50137,4,2,"SOYA BEANS",2220,1,,,450,2,300,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
2,5,518,2,1588,50137,4,3,"G.CORN",1070,1,,,450,2,700,26,1,,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,518,2,1588,50137,4,4,"OKRO",2120,1,,,450,2,12,26,1,,2,,,2,,,,,,,,,,,,,,,,,,,6000,0
2,5,518,2,1588,50137,5,1,"RICE",1110,1,,,1,4,1200,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,518,2,1588,50137,6,1,"MILLET",1100,1,,,150,4,200,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
2,5,518,2,1588,50137,6,2,"SOYA BEANS",2220,1,,,150,2,100,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,7000,0
2,5,518,2,1588,50137,6,3,"G.CORN",1070,1,,,150,2,400,2,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,5,518,2,1588,50138,1,1,"G.CORN",1070,1,,,300,2,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,48000,0
2,5,518,2,1588,50138,1,2,"MAIZE",1080,1,,,300,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,518,2,1588,50138,2,1,"MILLET",1100,1,,,250,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
2,5,518,2,1588,50138,2,2,"MAIZE",1080,1,,,250,2,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,42000,0
2,5,518,2,1588,50138,3,1,"MAIZE",1080,1,,,350,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,518,2,1588,50138,4,1,"MILLET",1100,1,,,350,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
2,5,518,2,1588,50138,4,2,"G.NUT",1062,1,,,150,2,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,5,518,2,1588,50139,1,1,"MAIZE",1080,1,,,100,2,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,48000,0
2,5,518,2,1588,50139,1,2,"G.NUT",1062,1,,,100,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,5,510,2,1516,50141,1,1,"G/CORN",1070,1,,,460,2,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,44000,0
2,5,510,2,1516,50141,1,2,"MILLET",1100,1,,,460,2,900,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,54000,0
2,5,510,2,1516,50141,1,3,"BEANS",1010,1,,,460,2,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,13000,0
2,5,510,2,1516,50142,1,1,"MILLET",1100,1,,,350,2,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,5,510,2,1516,50142,1,2,"G/CORN",1070,1,,,350,2,900,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,45000,0
2,5,510,2,1516,50142,1,3,"BEANS",1010,1,,,350,2,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,39000,0
2,5,510,2,1516,50143,1,1,"MILLET",1100,1,,,400,2,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,19200,0
2,5,510,2,1516,50143,1,2,"G.CORN",1070,1,,,400,2,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
