"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq32b","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37","tracked_obs"
4,4,405,2,484,40072,1,2,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1020,30,1,100,5,,3000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40072,1,3,"OKRO",2120,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",2120,7,13,100,5,,350,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40072,2,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1080,18,13,100,5,,2000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40072,2,2,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1020,30,1,100,5,,4000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,1,"N2",1080,20,13,100,5,,900,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,1,2,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,2,1,"N2",1020,30,1,100,5,,3500,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,1,3,"OKRO",2120,1,2,,,,,,2,,,,,,,,,1,2,1,"N2",2120,6,13,100,5,,400,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,1,4,"GREEN VEG",2194,1,2,,,,,,2,,,,,,,,,1,2,1,"N2",2194,30,2,100,5,,500,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,2,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,1,"N2",1080,18,13,100,5,,1200,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,2,2,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,2,1,"N2",1020,30,1,100,5,,4000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40074,1,1,"YAM",1120,1,1,1120,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40074,1,2,"MAIZE",1080,1,1,1080,2,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40075,1,1,"YAM",1120,1,2,,,,,,1,1120,20,1,"N2",,100,5,,1,1,2,"N3",1120,75,1,100,5,,33000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40075,1,2,"MAIZE",1080,1,2,,,,,,1,1080,3,13,"N2",,100,5,,1,1,2,"N3",1080,14,13,100,5,,980,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40075,1,3,"CASSAVA",1020,1,2,,,,,,1,1020,15,1,"N2",,100,5,,1,1,2,"N3",1020,50,1,100,5,,4000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40075,1,4,"GREEN VEGETABLE",2194,1,2,,,,,,1,2194,2,13,"N2",,100,5,,1,1,2,"N3",2194,5,13,100,5,,2000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40075,2,1,"CASSAVA",1020,1,2,,,,,,1,1020,20,1,"N2",,100,5,,1,1,2,"N3",1020,100,1,100,5,,7000,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40075,3,1,"CASSAVA",1020,1,2,,,,,,1,1020,20,1,"N2",,100,5,,1,1,2,"N3",1020,80,1,100,5,,4500,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,1,1,"CASSAVA",1020,1,1,1020,10,62,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1080,10,13,,,,300,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,1,3,"YAM",1120,1,1,1120,200,51,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,1,4,"EGWUSI(MELON)",1090,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1090,4,13,,,,100,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,1,5,"TOMATO",2260,1,2,,,,,,2,,,,,,,,,1,2,,"N3",2260,5,1,,,,250,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,2,1,"CASSAVA",1020,1,1,1020,10,62,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1080,10,13,,,,300,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,2,3,"YAM",1120,1,1,1120,220,51,5,"PREVIOUS YELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,2,4,"COCOYAM",1040,1,2,,,,,,2,,,,,,,,,1,2,,"N4",1040,2,32,,,,4200,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,2,5,"PUMPKIN SEED",2193,1,2,,,,,,2,,,,,,,,,1,2,,"N3",2193,1,42,,,,900,1,,,,2,,,,,,,,,,,,,,,0
4,4,405,2,484,40076,3,1,"RICE",1110,1,1,1110,4,91,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40077,1,1,"YAM",1120,1,1,1120,900,51,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40077,1,2,"CASSAVA",1020,1,1,1020,50,62,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40077,2,1,"CASSAVA",1020,1,1,1020,20,62,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40077,3,1,"CASSAVA",1020,1,1,1020,20,62,5,"PREVIOUS YIELD",2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40080,1,1,"CASSAVA",1020,1,1,1020,30,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40080,2,1,"YAM",1120,1,1,1120,50,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40080,2,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1082,1,1,100,5,,800,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40081,1,1,"YAM",1120,1,1,1120,15,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40081,1,2,"MAIZE",1080,1,1,1080,250,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40081,1,3,"COCOYAM",1040,1,1,1040,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40081,1,4,"CASSAVA",1020,1,1,1020,35,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40082,1,1,"YAM",1120,1,1,1120,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40082,1,2,"MAIZE",1080,1,1,1080,120,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40082,1,3,"CASSAVA",1020,1,1,1020,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40083,1,1,"YAM",1120,1,1,1120,2,21,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40083,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1082,400,2,100,5,,60,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40083,1,3,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40084,1,1,"MAIZE",1080,1,1,1080,200,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40084,1,2,"MELON",1090,1,1,1090,500,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40084,1,3,"CASSAVA",1020,1,1,1020,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40084,2,1,"MAIZE",1080,1,1,1080,100,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40084,2,2,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,30,1,200,5,,6000,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40084,2,3,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,1,1,"CASSAVA",1020,1,2,,,,,,1,1020,5,61,"N1","N2",1000,5,,1,1,,"N3",1020,10,61,1000,6,,3500,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N4",1080,5,13,200,5,,300,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,1,3,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N4",1120,50,51,600,5,,3750,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,1,4,"PUMPKIN SEED",2193,1,2,,,,,,2,,,,,,,,,1,1,,"N4",2193,1,42,200,5,,900,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,2,1,"CASSAVA",1020,1,2,,,,,,1,1020,12,61,"N1","N2",1000,5,,1,1,,"N3",1020,20,61,1400,6,,7000,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40086,1,1,"CASSAVA",1020,1,1,1020,10,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40087,1,1,"YAM",1120,1,1,1120,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40087,1,2,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40087,1,3,"MAIZE",1080,1,1,1080,200,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40088,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1120,55,1,200,5,,16000,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40088,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,15,13,100,5,,910,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40088,1,3,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1020,60,1,250,5,,5800,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40088,1,4,"GREEN VEGETABLE",2194,1,2,,,,,,2,,,,,,,,,1,1,,"N2",2194,20,1,100,5,,2000,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40089,1,1,"YAM",1120,1,1,1120,35,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40089,1,2,"MAIZE",1080,1,1,1080,420,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40089,1,3,"CASSAVA",1020,1,1,1020,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40089,2,1,"YAM",1120,1,1,1120,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40089,2,2,"MAIZE",1080,1,1,1080,200,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40089,2,3,"CASSAVA",1020,1,1,1020,12,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40090,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,30,1,150,5,,6700,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40090,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,10,13,150,5,,700,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40090,1,3,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1020,28,1,150,5,,4800,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40090,1,4,"GREEN VEGETABLE",2194,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2194,2,1,150,5,,1400,1,,,,2,,,,,,,,,,,,,,,0
4,4,419,2,296,40090,1,5,"COCOYAM",1040,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1040,10,1,150,5,,6000,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40093,1,1,"YAM",1120,1,1,1120,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40093,1,2,"MAIZE",1080,1,1,1080,250,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40093,1,3,"COCOYAM",1040,1,1,1040,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40093,1,4,"OKRO",2120,1,1,2120,150,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40093,1,5,"CASSAVA",1020,1,1,1020,27,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40094,1,1,"YAM",1120,1,1,1120,30,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40094,1,2,"MAIZE",1080,1,1,1080,200,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40094,1,3,"CASSAVA",1020,1,1,1020,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40094,1,4,"COCOYAM",1040,1,1,1040,15,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40095,1,1,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40095,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1082,100,2,100,5,,60,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40095,1,3,"COCOYAM",1040,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1040,1,26,100,5,,1000,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40097,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1120,30,1,150,5,,4000,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40097,1,2,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,10,13,100,5,,700,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40097,1,3,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1020,50,1,150,5,,2500,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40097,1,4,"COCOYAM",1040,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1040,5,8,100,5,,4300,1,,,,2,,,,,,,,,,,,,,,0
4,4,401,1,1460,40097,2,1,"OLD CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,1,1,"YAM",1120,1,1,1120,50,1,1,,2,,,,,,,,,1,1,,"N1",1120,80,1,200,5,,12000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,1,2,"CASSAVA",1020,1,1,1020,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,1,3,"EARLY MAIZE",1080,1,1,1080,1,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,2,1,"YAM",1120,1,1,1120,40,1,1,,2,,,,,,,,,1,1,,"N1",1120,120,1,200,5,,18000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,2,2,"CASSAVA",1020,1,1,1020,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,2,3,"EARLY",1080,1,1,1080,1,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,3,1,"COCOYAM",1040,1,1,1040,50,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,1,1,"YAM",1120,1,1,1120,50,1,1,,2,,,,,,,,,1,1,,"N1",1120,100,1,200,5,,10000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,1,2,"CASSAVA",1020,1,1,1020,30,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,1,3,"EARLY MAIZE",1080,1,1,1080,1,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,2,1,"CASSAVA",1020,1,1,1020,40,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,2,2,"COCOYAM",1040,1,1,1040,35,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40104,1,1,"YAM",1120,1,1,1120,201,52,4,,2,,,,,,,,,1,1,,"N1",1120,1,13,200,5,,80,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40104,1,2,"CASSAVA",1020,1,1,1020,7,61,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40104,1,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40105,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,2,51,400,4,,6000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40105,1,2,"CASSAVA",1020,1,1,1020,11,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40105,1,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40105,2,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40105,2,2,"CASSAVA",1020,1,1,1020,12,61,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40106,1,1,"YAM",1120,1,1,1120,72,52,1,,2,,,,,,,,,1,1,,"N1",1120,1,13,200,5,,80,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40106,1,2,"CASSAVA",1020,1,1,1020,4,61,1,,2,,,,,,,,,1,1,,"N1",1020,3,51,300,5,,7400,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40106,1,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40106,2,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40106,2,2,"CASSAVA",1020,1,1,1020,5,61,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40106,2,3,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40107,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,100,51,700,5,,10000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40107,1,2,"CASSAVA",1020,1,1,1020,2,61,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40107,1,3,"MAIZE",1080,1,1,1080,2,13,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40107,2,1,"CASSAVA",1020,1,1,1020,3,61,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40107,2,2,"YELLOW YAM",1122,1,1,1122,3,25,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40108,1,1,"YAM",1120,1,1,1120,50,51,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40108,1,2,"COCOYAM",1040,1,1,1040,1,25,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40109,1,1,"CASSAVA",1020,1,1,1020,8,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40109,1,2,"COCOYAM",1040,1,1,1040,4,26,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40109,2,1,"CASSAVA",1020,1,1,1020,2,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40109,2,2,"YAM",1120,1,1,1020,1,26,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40109,2,3,"COCOYAM",1040,1,1,1040,2,26,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,1,1,"YAM",1120,1,1,1120,3,26,4,,2,,,,,,,,,1,1,2,"N1",1120,1,26,200,5,,3500,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,1,2,"CASSAVA",1020,1,1,1020,3,62,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,1,3,"MAIZE",1080,1,1,1080,2,13,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,2,1,"COCOYAM",1040,1,1,1040,2,26,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,2,2,"LOCAL PEAR",3221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,3,1,"COCOYAM",1040,1,1,1040,3,26,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,3,2,"PALM TREE",3183,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40110,3,3,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40111,1,1,"YAM",1120,1,1,1120,80,1,1,,2,,,,,,,,,1,1,,"N4",1120,180,1,400,5,,22000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40111,1,2,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,1,1,,"N5",1020,5,1,,1,,300,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40111,1,3,"MAIZE",1080,1,1,1080,2,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40111,2,1,"YAM",1120,1,1,1120,50,1,1,,2,,,,,,,,,1,1,,"N4",1120,100,1,200,5,,10000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40111,2,2,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40111,2,3,"MAIZE",1080,1,1,1080,1,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40112,1,1,"YAM",1120,1,1,1120,120,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40112,1,2,"CASSAVA",1020,1,1,1020,40,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40112,2,1,"COCOYAM",1040,1,1,1040,50,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40113,1,1,"YAM",1120,1,1,1120,150,51,4,,2,,,,,,,,,1,1,,"N1",1120,130,51,200,5,,13000,1,,,,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40113,1,2,"CASSAVA",1020,1,1,1020,18,61,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40114,1,1,"CASSAVA",1020,1,1,1020,12,62,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40114,2,1,"YAM",1120,1,1,1120,370,51,4,,2,,,,,,,,,1,2,3,"N1",1120,10,51,200,5,,1300,1,,,,2,,,,,,,,,,,,,,,0
