"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11hq1","s11hq2a","s11hq2b","s11hq3","s11hq4","s11hq5a","s11hq5b","s11hq6","s11hq7a","s11hq7b","s11hq8","s11hq9","s11hq9b","s11hq10","s11hq11","s11hq12a","s11hq12b","s11hq13","s11hq14a","s11hq14b","s11hq15","s11hq16","s11hq16b","s11hq17a","s11hq17b","s11hq18a","s11hq18b","s11hq19a","s11hq19b","s11hq20a","s11hq20b","s11hq20c","s11hq21","s11hq21b","s11hq22","s11hq23","s11hq23b","s11hq24a","s11hq24b","s11hq25a","s11hq25b","s11hq25c","s11hq26a","s11hq26b","s11hq26c","tracked_obs"
5,3,312,2,20,30137,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30137,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30137,3,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30138,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30138,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30138,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30138,4,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30139,2,2,"MAIZE",1080,1,50,1,800,"N2",50,1,,1,2,,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,50,1,2,,,3,1,,0
5,3,312,2,20,30139,3,2,"MAIZE",1080,1,150,1,2400,"N3",150,1,,1,2,,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30139,3,3,"MELON",1090,1,100,1,3000,"N3",3000,1,,1,2,,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,50,1,2,,,3,1,,0
5,3,312,2,20,30140,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30140,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30140,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30140,4,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,0,,,,,2,,,,,,,,,,,0
5,3,312,2,20,30140,4,2,"T.YAM",1124,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30141,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30141,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30143,1,1,"CASSAVA",1020,1,300,1,24000,"N1",300,1,24000,1,2,,6,,2,,,,,,,,,,40,1,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30143,1,2,"PUMPKIN",2192,1,320,3,64000,"N2",320,3,64000,1,2,200,4,,2,,,,,,,,,,10,3,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30144,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30144,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30144,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30145,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30145,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30145,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30146,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30146,1,2,"MELON",1090,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,1,,10,1,4,,,2,3,,0
5,3,305,2,4,30146,1,3,"MAIZE",1080,1,100,1,600,"N2",100,1,600,2,,,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,5,"HANGING",20,1,2,,,2,3,,0
5,3,305,2,4,30148,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30148,1,2,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,1,0,,,,,1,1,,4,1,2,,,1,3,,0
5,3,305,2,4,30148,1,3,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,15,1,0,,,,,1,2,,20,1,1,,,3,1,,0
5,3,305,2,4,30149,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
5,3,305,2,4,30149,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,1,2,"MATZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,1,3,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,1,4,"PUMPKIN",2193,1,3,32,4000,"N2",1,52,2000,1,,400,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,1,5,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,2,2,"PUMPKIN",2193,1,1,31,2000,"N2",1,31,1200,1,,350,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,2,3,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,2,4,"ORANGE",3170,1,1,25,500,"N2",1,25,700,1,,100,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40034,2,5,"PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40037,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,1,3,"VEGETABLE",2194,1,10,32,3500,"N1",10,32,3500,2,,500,5,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,414,1,2176,40037,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,415,1,2108,40042,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40042,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40043,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40043,2,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40045,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40045,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40045,2,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40045,2,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40047,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40047,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40047,1,3,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40047,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40049,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40049,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40049,1,3,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40049,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40050,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40050,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,415,1,2108,40050,1,3,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40051,1,1,"MELON",1090,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,3,8,1,,,1,,,0
4,4,413,2,1540,40051,1,2,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40051,1,3,"GREEN VEG",2194,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40053,3,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,413,2,1540,40054,3,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,413,2,1540,40054,3,4,"PUMPKIN",2190,1,2,22,5000,"N6",2,22,3500,2,,200,4,,2,,,,,,,,,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,413,2,1540,40054,4,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,413,2,1540,40054,4,3,"PUMPKIN",2190,1,2,22,4000,"N6",1,22,2000,2,,200,4,,1,"N5",1,22,2000,2,,100,4,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,413,2,1540,40054,4,4,"COWPEA",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,10,3,,2,,,,,,,,,,,0
4,4,413,2,1540,40055,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40055,1,2,"MAIZE",1080,1,40,1,4000,"N1",20,1,2000,2,1,200,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,1,,2,1,2,1,,1,3,,0
4,4,413,2,1540,40055,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40055,2,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40055,2,2,"MAIZE",1080,1,30,1,2500,"N2",15,1,1800,2,1,150,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,1,,2,1,2,1,,1,3,,0
4,4,413,2,1540,40055,2,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40056,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40056,1,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,1,3,"MAIZE",1080,1,100,1,20000,"N4",100,1,20000,1,2,500,5,,2,,,,,,,,,,20,1,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,1,4,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,1,5,"PUMPKIN SEED",2193,1,20,1,4000,"N4",20,1,4000,1,2,300,5,,2,,,,,,,,,,10,1,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,2,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,2,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,2,3,"MAIZE",1080,1,70,1,16500,"N4",70,1,16500,1,2,400,5,,2,,,,,,,,,,20,1,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,2,4,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40060,2,5,"PUMPKIN SEED",2193,1,30,1,4500,"N4",30,1,4500,1,2,300,5,,2,,,,,,,,,,10,1,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,1,3,"MAIZE",1080,1,20,71,60000,"N4",20,71,60000,2,,1000,5,,2,,,,,,,,,,1,22,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,1,4,"PUMPKIN SEED",2193,1,15,61,6000,"N5",15,61,6000,2,,200,2,,2,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,2,2,"MAIZE",1080,1,30,71,90000,"N4",30,71,90000,2,,1200,5,,2,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,2,3,"PUMPKIN SEED",2193,1,20,61,8000,"N5",20,61,8000,2,,200,2,,2,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,3,2,"MAIZE",1080,1,18,71,54000,"N4",18,71,54000,2,,800,5,,2,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40062,3,3,"GREEN VEGETABLE",2194,1,6,61,1200,"N5",6,61,1200,2,,150,2,,2,,,,,,,,,,2,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40063,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40063,1,2,"MAIZE",1080,1,100,1,3800,"N1",100,1,3800,2,1,300,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,5,1,1,2,,1,3,,0
4,4,405,2,722,40063,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40063,2,1,"OKRO",2120,1,2.8,1,1000,"N1",2.8,1,1000,2,1,250,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,3,1,1,2,,1,3,,0
4,4,405,2,722,40063,2,2,"VEGETABLE",2194,1,1,1,1200,"N1",1,1,1200,2,,150,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,2,1,2,1,,1,3,,0
4,4,405,2,722,40063,2,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40064,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40064,1,2,"MAIZE",1080,1,60,1,4500,"N2",60,1,4500,2,,300,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,20,1,2,1,,1,3,,0
4,4,405,2,722,40064,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40065,1,1,"MAIZE",1080,1,4,1,6500,"N3",4,1,6500,1,2,100,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,3,,6,1,1,,,1,,,0
4,4,405,2,722,40065,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40065,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40065,1,4,"VEGETABLE",2194,1,16,1,3000,"N3",16,1,3000,1,2,50,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40065,2,1,"MAIZE",1080,1,7,1,10000,"N3",7,1,10000,1,2,100,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,5,,7,1,1,,,1,,,0
4,4,405,2,722,40065,2,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40065,2,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40066,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40066,1,2,"MAIZE",1080,1,40,1,3200,"N2",30,1,2400,1,2,350,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,5,1,2,1,,1,3,,0
4,4,405,2,722,40066,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,1,2,"MAIZE",1080,1,4,22,6000,"N3",3,22,4500,1,,200,2,,1,"N4",1,1,1500,1,,100,2,,1,22,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,1,3,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,1,4,"OKRO",2120,1,3,22,1500,"N4",3,22,1500,1,,0,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,1,5,"PUMPKIN SEED",2193,1,7,61,2800,"N4",7,61,2800,1,,0,1,,2,,,,,,,,,,1,61,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,2,2,"MAIZE",1080,1,3,22,4500,"N3",3,22,4500,1,,100,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,2,3,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,2,4,"OKRO",2120,1,2,31,1000,"N4",2,31,1000,1,,0,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,2,5,"PUMPKIN SEED",2193,1,5,61,2000,"N4",5,61,2000,1,,0,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40069,1,1,"MAIZE",1080,1,3,22,15000,"N3",3,22,15000,1,2,200,4,,2,,,,,,,,,,1,22,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,405,2,722,40069,2,1,"MAIZE",1080,1,3,22,10000,"N4",3,22,10000,1,2,200,4,,2,,,,,,,,,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,405,2,722,40069,3,1,"MAIZE",1080,1,5,22,20000,"N3",5,22,20000,1,2,200,4,,2,,,,,,,,,,0,,0,,0,,,,10,3,,2,,,,,,,,,,,0
4,4,405,2,722,40069,4,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,722,40069,4,4,"TOMATOES",2260,1,3,32,6000,"N5",3,32,6000,1,2,100,1,,2,,,,,,,,,,1,32,0,,0,,,,3,1,,2,,,,,,,,,,,0
4,4,405,2,722,40070,1,3,"MAIZE",1080,1,3,22,10000,"N2",3,22,10000,1,2,0,7,"WHEELBARROW",2,,,,,,,,,,0,,0,,0,,,,10,3,,2,,,,,,,,,,,0
4,4,405,2,722,40070,2,3,"MAIZE",1080,1,2,22,8000,"N3",2,22,8000,1,2,0,7,"WHEELBARROW",2,,,,,,,,,,0,,0,,0,,,,5,3,,2,,,,,,,,,,,0
4,4,405,2,722,40070,3,3,"MAIZE",1080,1,2,22,8000,"N2",2,22,8000,1,2,0,7,"WHEELBARROW",2,,,,,,,,,,0,,0,,0,,,,7,3,,2,,,,,,,,,,,0
4,4,405,2,484,40071,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40071,1,2,"MAIZE",1080,1,80,1,5800,"N1",80,1,5800,2,5,250,4,,2,,,,,,,,,,0,,0,,0,,,,8,3,,1,2,,10,1,2,1,,1,3,,0
4,4,405,2,484,40071,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40072,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,71,1,4,,,1,,,0
4,4,405,2,484,40072,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,63,1,100,4,,2,,,,,,,,,,,0
4,4,405,2,484,40072,1,3,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,26,8,100,4,,2,,,,,,,,,,,0
4,4,405,2,484,40072,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,71,1,4,,,1,,,0
4,4,405,2,484,40072,2,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,63,1,100,4,,2,,,,,,,,,,,0
4,4,405,2,484,40073,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,71,1,4,,,1,,,0
4,4,405,2,484,40073,1,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40073,1,3,"OKRO",2120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40073,1,4,"GREEN VEG",2194,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40073,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,71,1,4,,,1,,,0
4,4,405,2,484,40073,2,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40074,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,4,405,2,484,40074,1,2,"MAIZE",1080,1,15,1,2700,"N1",15,1,2700,1,2,200,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,10,1,2,1,,1,3,,0
4,4,405,2,484,40075,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,50,1,4,,,1,,,0
