"zone","state","lga","sector","ea","hhid","seedid","cropcode","s11eq4a","s11eq4a_os","s11eq4","s11eq6a","s11eq6b","s11eq6b_os","s11eq6c","s11eq8","s11eq10a","s11eq10b","s11eq10b_os","s11eq10c","s11eq11","s11eq11_os","s11eq13","s11eq13_os","s11eq14","s11eq18a","s11eq18b","s11eq18b_os","s11eq18c","s11eq15_1","s11eq15_2","s11eq15_3","s11eq15_4","s11eq21","s11eq21a","s11eq22a","s11eq22a_os","s11eq23a","s11eq20","s11eq20_os"
2,5,507,2,230,59093,10702,1070,6,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59093,11002,1100,6,,1,12,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59093,20402,2040,6,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59094,10702,1070,9,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59094,11002,1100,9,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59094,20402,2040,9,,2,,,,,2,,,,,,,,,1,7,30,,0,1,,,,3500,2,7,,5,5,
2,5,507,2,230,59095,10102,1010,6,,1,12,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59095,10702,1070,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59095,11002,1100,6,,1,14,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,507,2,230,59095,20402,2040,6,,1,8,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59097,10102,1010,6,,1,1,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59097,10702,1070,6,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59097,20402,2040,6,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,10102,1010,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,10602,1060,6,,1,42,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,10702,1070,6,,1,11,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,10802,1080,6,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,11002,1100,6,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,20402,2040,6,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59099,10102,1010,6,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59099,10602,1060,6,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59099,10702,1070,6,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59099,11002,1100,6,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59101,10102,1010,9,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,2000,2,6,,0.5,1,
2,5,509,2,1064,59101,10602,1060,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59101,10702,1070,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59101,20402,2040,9,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,2000,2,6,,0.5,1,
2,5,509,2,1064,59102,10102,1010,9,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,2000,1,7,,1,5,
2,5,509,2,1064,59102,10602,1060,9,,2,,,,,2,,,,,,,,,1,4,50,,2,1,,,,3000,1,7,,1,5,
2,5,509,2,1064,59102,10702,1070,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59102,20402,2040,9,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,2000,1,7,,1,5,
2,5,509,2,1064,59103,10102,1010,9,,2,,,,,2,,,,,,,,,1,5,50,,2,1,,,,4600,1,7,,1,5,
2,5,509,2,1064,59103,10702,1070,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59103,11002,1100,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59103,20402,2040,9,,2,,,,,2,,,,,,,,,1,3,50,,2,1,,,,3000,1,7,,1,5,
2,5,509,2,1064,59104,10102,1010,9,,2,,,,,2,,,,,,,,,1,5,50,,2,1,,,,4500,1,6,,1,5,
2,5,509,2,1064,59104,10702,1070,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59104,11102,1110,9,,2,,,,,2,,,,,,,,,1,10,50,,2,1,,,,7500,1,7,,2,5,
2,5,509,2,1064,59104,20402,2040,9,,2,,,,,2,,,,,,,,,1,2,50,,2,1,,,,2000,1,7,,2,5,
2,5,509,2,1064,59105,10102,1010,9,,2,,,,,2,,,,,,,,,1,3,30,,0,1,,,,1200,2,7,,2,5,
2,5,509,2,1064,59105,10702,1070,9,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59105,11002,1100,9,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59105,20402,2040,9,,1,3,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59106,10702,1070,9,,1,25,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59106,20402,2040,9,,1,9,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59108,10102,1010,9,,2,,,,,2,,,,,,,,,1,4,30,,0,1,,,,1600,2,7,,100,5,
2,5,509,2,1064,59108,11002,1100,9,,1,7,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,509,2,1064,59108,20402,2040,9,,1,4,30,,0,2,,,,,,,,,1,3,30,,0,1,,,,1500,2,7,,2,5,
2,5,508,2,2196,59110,10102,1010,6,,1,6,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59110,10802,1080,6,,1,11,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59110,11102,1110,6,,1,7,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,10102,1010,6,,1,2,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,10602,1060,6,,1,12,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,10702,1070,6,,1,3,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,10802,1080,6,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,10102,1010,6,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,10602,1060,6,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,10702,1070,6,,1,2,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,10802,1080,6,,1,7,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,10102,1010,9,,1,3,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,10802,1080,9,,1,10,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,11102,1110,9,,1,30,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,22202,2220,9,,1,8,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59115,10702,1070,9,,1,20,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59115,10802,1080,9,,1,20,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59115,11102,1110,9,,2,,,,,2,,,,,,,,,1,17,30,,2,1,,,,5950,1,7,,4,5,
2,5,508,2,2196,59115,22202,2220,9,,1,4,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59116,10802,1080,9,,1,5,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59116,22202,2220,9,,2,,,,,2,,,,,,,,,1,2,30,,0,1,,,,500,1,7,,4,5,
2,5,508,2,2196,59117,10702,1070,9,,1,7,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59117,10802,1080,9,,1,13,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59118,10102,1010,9,,2,,,,,2,,,,,,,,,1,6,30,,0,1,,,,2200,2,7,,4,5,
2,5,508,2,2196,59118,10602,1060,9,,1,40,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59118,10802,1080,9,,1,17,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59118,11102,1110,9,,2,,,,,2,,,,,,,,,1,11,30,,0,1,,,,1650,2,7,,4,5,
2,5,508,2,2196,59119,10702,1070,9,,1,17,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59119,10802,1080,9,,1,36,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,508,2,2196,59120,10102,1010,9,,2,,,,,2,,,,,,,,,1,5,30,,0,1,,,,2000,2,7,,4,5,
2,5,508,2,2196,59120,10802,1080,9,,1,14,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59121,10102,1010,6,,1,1,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59121,10602,1060,6,,1,1,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59121,10702,1070,6,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59121,11002,1100,6,,1,7,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59122,10102,1010,6,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59122,10602,1060,6,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59122,10702,1070,6,,1,9,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59122,11002,1100,6,,1,14,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59124,10102,1010,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59124,10702,1070,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59124,11002,1100,6,,1,8,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59125,10102,1010,6,,1,8,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59125,10702,1070,6,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59125,11002,1100,6,,1,8,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59127,10102,1010,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59127,10702,1070,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59127,11002,1100,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59127,20402,2040,9,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59128,10102,1010,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59128,10702,1070,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59128,11002,1100,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59128,20402,2040,9,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59129,10102,1010,9,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59129,10702,1070,9,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59129,11002,1100,9,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59130,10102,1010,9,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59130,10602,1060,9,,2,,,,,2,,,,,,,,,1,10,50,,2,1,,,,7000,2,6,,7,5,
2,5,511,2,796,59130,10702,1070,9,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59130,11002,1100,9,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59132,10102,1010,9,,2,,,,,2,,,,,,,,,1,8,50,,2,1,,,,6000,2,7,,7,5,
2,5,511,2,796,59132,10602,1060,9,,2,,,,,2,,,,,,,,,1,6,50,,2,1,,,,3600,2,7,,7,5,
2,5,511,2,796,59132,10702,1070,9,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,511,2,796,59132,11002,1100,9,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,514,2,1964,59133,10102,1010,6,,1,3,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,514,2,1964,59133,11002,1100,6,,1,5,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,514,2,1964,59133,20402,2040,6,,1,1,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,514,2,1964,59138,10102,1010,9,,2,,,,,2,,,,,,,,,1,3,30,,0,1,,,,1200,1,6,,1,5,
2,5,514,2,1964,59138,10702,1070,9,,2,,,,,2,,,,,,,,,1,5,30,,0,1,,,,750,1,6,,1,5,
2,5,514,2,1964,59138,11102,1110,9,,2,,,,,2,,,,,,,,,1,20,30,,0,1,,,,8000,1,6,,1,5,
2,5,514,2,1964,59138,20402,2040,9,,2,,,,,2,,,,,,,,,1,1,30,,0,1,,,,800,1,6,,1,5,
2,5,514,2,1964,59140,10102,1010,9,,2,,,,,2,,,,,,,,,1,3,30,,0,1,,,,1200,1,6,,1,5,
2,5,514,2,1964,59140,10702,1070,9,,2,,,,,2,,,,,,,,,1,10,30,,0,1,,,,1500,1,6,,1,5,
2,5,514,2,1964,59140,20402,2040,9,,2,,,,,2,,,,,,,,,1,1,30,,0,1,,,,500,1,6,,1,5,
2,5,514,2,1964,59143,10102,1010,9,,2,,,,,2,,,,,,,,,1,2,30,,0,1,,,,2,2,6,,1,5,
2,5,514,2,1964,59143,10602,1060,9,,2,,,,,2,,,,,,,,,1,24,30,,0,1,,,,9600,2,6,,1,5,
2,5,514,2,1964,59144,10702,1070,9,,1,7,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,514,2,1964,59144,11002,1100,9,,1,5,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59145,10102,1010,6,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59145,10602,1060,6,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59145,10702,1070,6,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59145,11002,1100,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59147,10602,1060,6,,1,15,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59147,10702,1070,6,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59147,11002,1100,6,,1,8,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59147,11102,1110,6,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59148,10102,1010,6,,1,1,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59148,10602,1060,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59148,10702,1070,6,,1,2,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59148,11002,1100,6,,1,3,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59148,11102,1110,6,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59149,10102,1010,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59149,10702,1070,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59149,11002,1100,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59149,11101,1110,3,,2,,,,,2,,,,,,,,,1,20,50,,2,1,,,,20000,1,7,,4,5,
2,5,516,2,134,59150,10102,1010,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59150,10602,1060,9,,1,15,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59150,10702,1070,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59150,11002,1100,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59151,10102,1010,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59151,10702,1070,9,,1,25,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59151,11002,1100,9,,2,,,,,2,,,,,,,,,1,10,50,,2,1,,,,3000,1,6,,0.5,5,
2,5,516,2,134,59151,11102,1110,9,,1,1,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59153,10102,1010,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59153,10602,1060,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59153,10702,1070,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59153,11002,1100,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59153,20402,2040,9,,1,10,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59153,21811,2181,3,,2,,,,,2,,,,,,,,,1,6,140,,1,1,,,,3000,1,6,,1,5,
2,5,516,2,134,59154,10102,1010,9,,1,2,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59154,10702,1070,9,,1,3,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59154,11002,1100,9,,1,2,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59154,11101,1110,3,,2,,,,,2,,,,,,,,,1,37,30,,0,1,,,,7400,2,9,,22,6,
2,5,516,2,134,59155,10602,1060,9,,1,73,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59155,10702,1070,9,,1,16,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59155,11002,1100,9,,1,13,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59155,11102,1110,9,,1,20,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59155,20402,2040,9,,1,4,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59156,10702,1070,9,,1,5,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,516,2,134,59156,11102,1110,9,,1,6,50,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59157,10102,1010,7,,2,,,,,2,,,,,,,,,1,5,30,,2,1,,,,2250,2,7,,20,6,
2,5,517,2,1424,59157,10802,1080,6,,2,,,,,2,,,,,,,,,1,10,30,,2,1,,,,1000,1,1,,0,1,
2,5,517,2,1424,59157,22202,2220,7,,2,,,,,2,,,,,,,,,1,15,30,,2,1,,,,3000,1,1,,0,1,
2,5,517,2,1424,59159,10102,1010,7,,2,,,,,2,,,,,,,,,1,4,30,,2,1,,,,2000,2,6,,0,1,
2,5,517,2,1424,59159,10702,1070,7,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59159,10802,1080,6,,1,7,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59159,11102,1110,7,,2,,,,,2,,,,,,,,,1,30,30,,2,1,,,,4500,2,1,,0,1,
2,5,517,2,1424,59159,22202,2220,6,,2,,,,,2,,,,,,,,,1,4,30,,2,1,,,,800,1,1,,0,1,
2,5,517,2,1424,59160,10102,1010,7,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,10602,1060,7,,1,20,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,10702,1070,7,,1,15,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,10801,1080,6,,2,,,,,2,,,,,,,,,1,36,30,,2,1,,,,18000,2,9,,20,6,
2,5,517,2,1424,59160,22202,2220,7,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59161,10801,1080,6,,1,4,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59161,11102,1110,7,,1,7,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59161,21202,2120,7,,1,3,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59162,10702,1070,7,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59162,10802,1080,6,,1,15,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59162,11002,1100,7,,1,3,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59162,11102,1110,7,,1,15,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59162,21202,2120,7,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,10602,1060,9,,1,17,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,10702,1070,9,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,10802,1080,9,,1,3,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,11102,1110,9,,1,15,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,22202,2220,9,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,10102,1010,9,,1,3,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,10702,1070,9,,1,25,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,10802,1080,9,,1,3,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,11102,1110,9,,1,20,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,21812,2181,9,,2,,,,,1,6,100,,2,99,"STUDENTS",1,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59164,22202,2220,8,,1,4,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,10802,1080,9,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,11102,1110,9,,1,20,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,22202,2220,9,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,22302,2230,9,,2,,,,,2,,,,,,,,,1,30,900,"KORYA",2,1,,,,12000,2,7,,15,6,
2,5,517,2,1424,59168,10602,1060,9,,2,,,,,2,,,,,,,,,1,3,30,,2,1,,,,960,2,6,,1,5,
2,5,517,2,1424,59168,10702,1070,8,,1,12,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59168,10802,1080,8,,1,15,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,517,2,1424,59168,11102,1110,9,,2,,,,,2,,,,,,,,,1,4,30,,2,1,,,,520,2,6,,1,5,
2,5,517,2,1424,59168,20202,2020,9,,2,,,,,2,,,,,,,,,1,2,30,,2,1,,,,540,2,6,,1,5,
2,5,517,2,1424,59168,22202,2220,9,,2,,,,,2,,,,,,,,,1,8,30,,2,1,,,,1200,2,6,,1,5,
2,5,518,2,1788,59169,10802,1080,7,,1,6,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59170,10702,1070,8,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59170,10802,1080,8,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59170,22202,2220,6,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59171,10602,1060,8,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59171,10702,1070,9,,1,14,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59171,10802,1080,9,,1,4,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59171,22202,2220,7,,1,6,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59172,10702,1070,8,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59172,10802,1080,6,,1,15,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59172,11102,1110,6,,1,1,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59173,10802,1080,7,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59173,22202,2220,6,,1,5,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59174,10801,1080,6,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59175,10801,1080,6,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59175,11102,1110,6,,1,20,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59176,10702,1070,9,,1,30,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,5,518,2,1788,59176,10802,1080,9,,1,10,30,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
